r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.74,123.00,5.50,5.18,160.38,0.00
2.61,145.00,5.50,14.22,184.96,0.00
3.50,152.00,6.20,24.46,199.67,0.00
4.37,157.00,6.60,32.44,188.30,0.00
5.24,161.00,8.80,37.39,178.75,0.00
6.11,165.00,11.20,41.38,166.45,0.00
7.07,169.00,25.50,46.55,155.24,0.00
