r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.56,16.90,3.93,3.56,6.92,0.00
1.11,27.40,3.93,3.93,11.04,0.00
1.67,33.50,3.93,3.56,13.76,0.00
2.23,36.40,3.93,8.55,16.36,0.00
2.79,39.80,3.93,12.27,16.13,0.00
3.34,41.20,3.93,12.47,16.40,0.00
3.90,42.60,3.93,13.27,17.86,0.00
4.46,44.50,3.93,15.66,16.94,0.00
