r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.26,16.00,5.09,-0.43,8.55,0.00
0.44,18.90,4.44,1.29,13.84,0.00
0.61,25.80,3.36,1.97,18.20,0.00
0.79,35.80,3.79,2.55,21.35,0.00
1.01,44.10,7.91,3.22,24.45,0.00
5.26,59.65,0.98,17.11,26.68,0.00
7.91,69.15,1.23,28.49,24.35,0.00
10.52,76.95,0.54,35.70,21.40,0.00
13.14,81.25,0.73,35.45,18.93,0.00
15.82,84.45,1.31,35.37,17.02,0.00
