r_kpc,Vobs,err,Vgas,Vdisk,Vbul
3.48,46.20,5.00,13.28,38.73,0.00
6.94,81.10,5.00,23.37,40.00,0.00
10.42,91.20,5.00,31.30,39.75,0.00
13.89,97.70,5.00,35.52,35.72,0.00
16.22,100.00,5.00,46.95,33.50,0.00
