r_kpc,Vobs,err,Vgas,Vdisk,Vbul
4.51,69.75,4.15,19.36,43.61,0.00
9.01,97.70,1.63,33.73,40.02,0.00
13.51,108.00,0.99,39.28,33.41,0.00
18.01,107.50,2.32,36.27,28.28,0.00
