r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.44,26.10,3.30,9.09,27.58,0.00
2.88,43.00,3.47,16.12,37.24,0.00
4.33,48.50,2.35,15.32,39.71,0.00
5.76,52.50,2.00,18.34,39.12,0.00
7.20,56.40,2.05,17.63,37.66,0.00
8.64,58.50,2.21,22.27,36.69,0.00
10.08,61.50,2.10,25.80,36.12,0.00
11.47,64.60,2.01,29.52,34.86,0.00
13.00,65.60,2.12,36.98,33.70,0.00
14.42,65.40,2.65,38.39,31.99,0.00
15.84,65.50,3.05,37.89,29.33,0.00
17.26,65.10,3.22,39.00,27.53,0.00
18.68,64.90,3.48,34.46,26.15,0.00
