r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.74,59.20,3.50,0.00,56.25,0.00
2.61,71.20,4.00,0.00,59.09,0.00
3.50,84.50,4.40,6.40,61.72,0.00
4.37,93.50,4.50,14.66,63.73,0.00
5.24,97.50,3.50,17.89,64.38,0.00
6.11,100.00,3.50,20.91,64.30,0.00
6.98,101.00,4.00,24.79,64.23,0.00
7.85,103.00,3.50,27.59,62.94,0.00
8.72,105.00,4.00,29.10,61.95,0.00
9.60,110.00,4.90,32.76,60.68,0.00
10.47,111.00,6.00,36.86,60.19,0.00
