r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.93,40.50,7.35,9.26,50.64,0.00
1.94,53.90,5.90,16.49,55.16,0.00
2.87,73.00,4.70,21.98,56.07,0.00
3.72,78.40,3.90,25.00,55.82,0.00
4.47,79.30,5.30,28.23,53.80,0.00
5.16,81.10,5.10,30.82,51.88,0.00
