r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.76,15.10,8.69,0.58,17.55,0.00
1.51,28.00,8.69,10.02,30.38,0.00
2.27,37.60,8.69,14.00,35.00,0.00
3.03,47.90,8.69,14.92,36.80,0.00
3.78,58.80,8.69,19.48,36.55,0.00
