r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.36,9.31,3.23,2.82,9.53,0.00
0.72,15.90,3.23,5.91,14.90,0.00
1.08,21.40,3.23,7.85,16.55,0.00
1.45,26.10,3.23,9.57,17.31,0.00
1.80,29.70,3.23,11.59,16.91,0.00
2.17,31.10,3.23,14.33,15.67,0.00
2.53,32.10,3.23,16.45,15.47,0.00
