r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.10,26.90,8.27,3.02,29.07,0.00
2.20,38.00,8.27,-3.24,37.16,0.00
3.30,40.50,8.27,12.42,41.22,0.00
4.39,41.40,8.27,16.39,45.00,0.00
5.50,42.30,8.27,20.17,46.13,0.00
6.59,42.30,8.27,25.63,47.72,0.00
7.69,42.30,8.27,31.39,46.74,0.00
