r_kpc,Vobs,err,Vgas,Vdisk,Vbul
2.61,179.00,14.70,8.52,197.55,118.24
5.24,195.00,6.80,19.72,177.52,83.47
7.85,181.00,9.80,23.38,148.40,68.20
10.65,162.00,20.40,20.04,126.45,58.55
13.47,145.00,9.60,20.80,110.59,52.06
16.03,147.00,17.90,22.85,100.09,47.73
18.58,150.00,21.00,23.38,92.33,44.33
