r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.87,24.80,6.50,2.79,20.37,0.00
1.74,46.20,5.60,5.75,32.61,0.00
2.61,60.50,5.80,9.11,37.10,0.00
3.50,69.60,3.90,13.36,42.69,0.00
4.37,77.50,3.70,16.60,44.26,0.00
5.24,82.90,4.50,20.91,44.12,0.00
6.11,84.10,4.90,23.38,43.61,0.00
6.98,85.60,4.90,23.92,43.31,0.00
7.85,87.60,4.90,25.86,40.62,0.00
