r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.87,42.20,7.30,0.00,94.80,0.00
1.74,79.90,5.90,11.42,129.33,0.00
2.71,112.00,6.20,11.32,142.76,0.00
3.58,127.00,4.90,18.54,148.78,0.00
4.45,130.00,4.90,23.17,155.31,0.00
5.32,133.00,4.50,25.76,149.59,0.00
6.20,136.00,7.40,25.00,139.16,0.00
