r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.34,19.60,2.89,4.29,19.73,0.00
0.68,32.50,2.89,6.17,28.00,0.00
1.02,41.90,2.89,5.94,31.57,0.00
1.37,50.60,2.89,8.81,31.98,0.00
1.71,57.00,2.89,15.21,31.44,0.00
2.05,60.50,2.89,17.87,29.65,0.00
2.39,60.50,2.89,17.46,27.89,0.00
2.74,60.00,2.89,15.96,26.14,0.00
3.08,61.50,2.89,15.55,24.58,0.00
3.42,61.50,2.89,16.29,23.19,0.00
3.76,63.00,2.89,16.96,21.99,0.00
4.11,64.00,2.89,17.21,20.84,0.00
