r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.68,20.50,2.47,1.03,19.12,0.00
1.37,34.60,2.45,11.15,29.14,0.00
2.05,46.00,2.45,16.87,32.19,0.00
2.74,51.80,2.46,20.26,33.36,0.00
3.42,56.80,2.44,21.81,33.94,0.00
4.11,61.40,2.44,23.37,34.30,0.00
