r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.78,28.10,5.66,6.39,20.31,0.00
1.55,31.30,5.66,10.35,23.49,0.00
2.34,33.00,5.66,14.50,22.94,0.00
3.12,33.40,5.66,17.55,22.52,0.00
3.89,34.30,5.66,17.55,22.05,0.00
