r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.70,41.30,3.05,2.87,20.97,0.00
1.40,68.70,3.07,6.75,32.22,0.00
2.09,83.80,3.05,14.14,40.91,0.00
2.79,88.70,3.05,20.18,46.75,0.00
3.49,90.10,3.05,24.08,50.10,0.00
4.19,91.60,3.05,26.71,49.34,0.00
4.89,92.70,3.05,28.08,47.94,0.00
5.59,91.50,3.05,29.25,45.47,0.00
