r_kpc,Vobs,err,Vgas,Vdisk,Vbul
3.50,181.00,7.50,0.00,204.12,0.00
5.24,203.00,6.50,0.00,218.93,0.00
6.98,216.00,5.60,0.00,229.11,0.00
8.72,223.00,6.10,9.06,244.28,0.00
10.47,224.00,5.60,19.18,247.46,0.00
12.19,223.00,6.10,28.88,242.84,0.00
13.94,224.00,6.10,35.56,233.58,0.00
15.68,215.00,9.70,37.50,218.76,0.00
