r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.50,16.90,3.64,2.10,41.15,0.00
1.00,23.90,3.64,6.14,64.58,0.00
1.51,28.20,3.64,11.02,77.99,0.00
2.01,33.00,3.64,15.45,76.28,0.00
2.52,39.10,3.64,19.59,75.05,0.00
3.02,43.80,3.64,23.74,73.51,0.00
3.52,53.10,3.64,27.22,69.50,0.00
4.03,61.00,3.64,29.76,65.25,0.00
