r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.33,12.20,4.07,3.43,9.04,0.00
0.66,19.40,4.07,3.44,13.22,0.00
1.00,23.90,4.07,5.29,17.22,0.00
1.33,26.00,4.07,8.85,17.50,0.00
1.67,28.20,4.07,11.12,17.11,0.00
2.00,30.60,4.07,13.66,16.29,0.00
2.32,33.10,4.07,14.34,16.35,0.00
