r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.10,33.20,5.06,3.45,21.28,0.00
2.21,54.60,5.06,6.51,35.54,0.00
3.31,65.70,5.06,11.85,39.59,0.00
4.42,69.20,5.06,18.75,38.75,0.00
5.52,70.90,5.06,26.75,39.10,0.00
6.64,72.40,5.06,30.80,37.98,0.00
7.74,73.20,5.06,30.90,35.45,0.00
