r_kpc,Vobs,err,Vgas,Vdisk,Vbul
9.19,248.00,7.00,0.00,218.11,0.00
13.79,264.00,6.60,6.57,246.64,0.00
18.35,272.00,5.70,31.53,243.17,0.00
22.94,271.00,5.70,46.25,231.91,0.00
27.52,264.00,5.30,52.31,206.95,0.00
32.11,242.00,7.40,49.34,187.25,0.00
36.70,244.00,5.30,46.74,173.25,0.00
41.44,241.00,6.20,45.26,161.14,0.00
46.02,237.00,8.60,44.89,151.17,0.00
