r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.74,121.00,14.80,0.00,169.00,0.00
3.50,116.00,7.80,0.00,138.74,0.00
5.24,140.00,7.00,9.08,151.11,0.00
6.98,160.00,6.60,18.43,181.17,0.00
8.72,161.00,5.20,29.10,195.63,0.00
10.47,154.00,7.40,34.92,181.53,0.00
12.19,153.00,9.80,38.79,169.17,0.00
