r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.87,39.30,6.60,0.00,32.75,0.00
1.74,54.60,5.60,11.53,62.91,0.00
2.61,65.50,6.70,13.36,83.12,0.00
3.50,83.90,5.20,15.73,93.77,0.00
4.37,94.30,6.30,19.72,97.55,0.00
5.24,104.00,5.70,22.31,98.14,0.00
6.11,115.00,5.10,25.86,98.57,0.00
6.98,127.00,5.10,29.63,99.07,0.00
7.85,129.00,5.10,33.19,99.28,0.00
8.72,127.00,5.10,36.53,96.65,0.00
9.60,124.00,5.10,35.56,93.39,0.00
10.47,122.00,3.90,33.73,90.22,0.00
