r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.74,54.70,8.30,0.00,52.62,0.00
3.50,85.40,7.00,5.24,59.95,0.00
5.24,93.80,6.20,17.89,62.66,0.00
6.98,98.70,5.20,25.97,65.09,0.00
8.72,103.00,5.20,29.85,66.99,0.00
10.47,107.00,5.20,34.48,67.16,0.00
12.19,109.00,5.20,40.30,63.93,0.00
13.94,108.00,7.40,42.57,59.68,0.00
15.68,108.00,7.40,40.84,54.03,0.00
16.61,108.00,7.40,39.98,51.70,0.00
