r_kpc,Vobs,err,Vgas,Vdisk,Vbul
1.74,170.00,4.70,2.96,330.95,134.59
2.61,174.00,4.20,15.30,283.41,109.85
3.50,170.00,4.20,20.26,251.38,94.86
4.37,170.00,4.30,23.49,223.34,84.89
5.32,171.00,4.80,28.67,203.29,76.94
6.28,174.00,4.90,33.19,186.33,70.82
6.81,177.00,10.10,32.98,178.04,68.00
7.33,178.00,6.30,32.11,170.62,65.55
7.85,180.00,7.70,30.71,164.40,63.34
