r_kpc,Vobs,err,Vgas,Vdisk,Vbul
0.63,14.80,5.06,-2.24,7.48,0.00
1.26,27.20,5.06,-3.70,13.07,0.00
1.88,34.10,5.06,3.88,16.73,0.00
2.52,38.80,5.06,-2.84,19.07,0.00
3.14,42.80,5.06,11.17,20.36,0.00
3.77,47.90,5.06,17.24,21.25,0.00
4.40,51.90,5.06,20.77,21.39,0.00
5.03,57.60,5.06,26.16,21.32,0.00
5.65,60.70,5.06,31.16,20.90,0.00
6.29,65.60,5.06,33.70,20.41,0.00
6.91,68.60,5.06,34.59,20.24,0.00
