r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.49,13.8,1.6,3.74,12.31,0.0,12.865601423952167,10.054184070989598,16.328206188474624,0.9343985760478333,-2.5282061884746234,0.5839991100298958,-1.5801288677966396
0.99,21.6,0.8,7.46,14.55,0.0,16.350966332299752,18.235987708132537,24.492965269463824,5.24903366770025,-2.892965269463822,6.561292084625312,-3.6162065868297777
1.48,28.9,0.7,10.87,12.95,0.0,16.907377088123397,24.629338871747223,29.87413150636113,11.992622911876602,-0.9741315063611324,17.132318445538004,-1.3916164376587608
1.97,34.3,0.5,13.32,11.54,0.0,17.623677255328978,29.739239382577882,34.569008650151815,16.67632274467102,-0.2690086501518181,33.35264548934204,-0.5380173003036361
2.47,38.2,0.4,14.77,10.18,0.0,17.938375065763342,33.89752833867393,38.35137191120028,20.26162493423666,-0.15137191120027893,50.65406233559165,-0.3784297780006973
2.96,42.0,0.2,16.2,9.16,0.0,18.61036270468687,37.14686096936834,41.54798286171762,23.38963729531313,0.452017138282379,116.94818647656564,2.260085691411895
3.46,44.6,0.2,17.6,8.37,0.0,19.48889170784219,39.79107370193731,44.30740848157345,25.111108292157812,0.29259151842655484,125.55554146078906,1.4629575921327742
3.95,46.3,0.2,17.91,7.77,0.0,19.522832786253126,41.857290553423354,46.18629420589732,26.77716721374687,0.11370579410267823,133.88583606873433,0.5685289705133911
4.44,47.4,0.3,17.48,7.29,0.0,18.93923176900267,43.50871908827112,47.45211414365105,28.460768230997328,-0.05211414365105327,94.86922743665777,-0.17371381217017756
4.94,48.2,0.6,16.93,6.89,0.0,18.278320491773854,44.85260377324379,48.4340073217115,29.92167950822615,-0.23400732171149485,49.869465847043585,-0.39001220285249144
5.43,47.4,0.7,16.28,6.55,0.0,17.548244926487662,45.90273001624347,49.142664996356665,29.851755073512336,-1.742664996356666,42.64536439073191,-2.489521423366666
5.92,45.5,1.3,15.64,6.26,0.0,16.8462814888034,46.742045812954196,49.68516928400575,28.6537185111966,-4.185169284005752,22.04132193168969,-3.2193609876967324
