r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
1.07,22.1,7.17,1.98,18.3,0.0,18.40680309016207,36.6038009296591,40.971314873922616,3.69319690983793,-18.871314873922614,0.5150902245241186,-2.631982548664242
1.78,42.7,10.66,4.03,24.51,0.0,24.83910223820499,52.83049460622087,58.378439173533344,17.860897761795012,-15.678439173533341,1.6755063566411832,-1.4707729055847412
2.49,60.6,7.69,6.25,27.45,0.0,28.152530969701463,64.64273117106538,70.50707548363233,32.447469030298535,-9.907075483632333,4.219436804980304,-1.2883063047636323
2.97,76.8,11.1,7.78,28.28,0.0,29.33064608903118,70.74882334245308,76.58774578443756,47.46935391096882,0.21225421556243873,4.276518370357551,0.01912200140202151
3.04,81.6,17.5,8.01,28.2,0.0,29.315526602808962,71.53477024609005,77.3086247074729,52.284473397191036,4.291375292527093,2.987684194125202,0.24522144528726245
3.19,87.0,8.93,8.49,28.16,0.0,29.411999252005973,73.13833187763782,78.8307128589073,57.58800074799403,8.169287141092695,6.448824271891829,0.9148137895960465
6.95,90.0,24.8,17.83,29.57,0.0,34.52960758537519,91.94914222895882,98.21882994946182,55.47039241462481,-8.21882994946182,2.236709371557452,-0.33140443344604115
8.58,97.8,9.4,22.83,29.09,0.0,36.978872346246575,94.17521751065064,101.17513821674947,60.82112765375342,-3.375138216749477,6.470332729122704,-0.35905725710100816
9.26,93.7,25.3,24.91,28.73,0.0,38.02526791490101,94.71926030579732,102.06693525759158,55.674732085098995,-8.366935257591578,2.200582295853715,-0.3307089034621177
9.89,103.0,23.8,26.69,28.7,0.0,39.19242401281146,95.09510836891278,102.85487706324511,63.80757598718854,0.14512293675488763,2.6809905876969977,0.006097602384659144
10.08,97.4,11.0,27.31,28.73,0.0,39.63898333711398,95.18918664436028,103.11270655944813,57.76101666288603,-5.712706559448122,5.251001514807821,-0.5193369599498293
11.84,106.5,9.48,30.86,27.77,0.0,41.515208056807325,95.7671551978438,104.37844851638627,64.98479194319268,2.121551483613729,6.854935858986569,0.22379235059216548
14.56,112.0,11.0,30.44,25.73,0.0,39.8575776986008,96.10693854378621,104.04407785289416,72.1424223013992,7.955922147105838,6.558402027399927,0.7232656497368943
15.43,111.5,9.4,30.7,25.11,0.0,39.661090504422596,96.15304970024012,104.01159102069752,71.83890949557741,7.488408979302477,7.6424371803805755,0.7966392531172848
17.93,111.0,24.3,33.36,23.48,0.0,40.794607486774524,96.21830482424758,104.50914880168064,70.20539251322548,6.490851198319362,2.889110803013394,0.26711321803783383
19.02,112.5,7.75,34.35,22.95,0.0,41.311318061761234,96.23053337100956,104.72316149194974,71.18868193823877,7.776838508050261,9.185636379127583,1.003463033296808
20.1,106.0,10.7,35.34,22.07,0.0,41.6653393121909,96.23799034412349,104.87016394320935,64.3346606878091,1.1298360567906514,6.012585111010197,0.1055921548402478
