r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.09,231.0,52.9,-0.75,12.18,80.49,81.4097967077673,0.7195117857786025,81.41297622129947,149.5902032922327,149.58702377870054,2.827792122726516,2.8277320185009556
0.17,231.0,27.9,-0.9,23.29,154.33,156.08005317784847,1.3579291901317299,156.08596020041463,74.91994682215153,74.91403979958537,2.6853027534821337,2.685091032243203
0.26,231.0,16.4,-0.97,35.2,203.79,206.8099248101986,2.0748589303061764,206.8203327518372,24.190075189801405,24.179667248162787,1.4750045847439883,1.4743699541562676
0.34,231.0,11.9,-1.0,45.31,224.63,229.156350555685,2.7109853049875845,229.17238586121988,1.8436494443149911,1.8276141387801204,0.1549285247323522,0.15358102006555632
0.43,232.0,8.04,-1.04,56.16,236.57,243.14685295105093,3.4253422655074917,243.17097908598356,-11.146852951050931,-11.17097908598356,-1.3864244963993697,-1.3894252594506917
0.51,232.0,6.53,-1.11,65.37,243.18,251.81537165153364,4.059185832119695,251.8480859359858,-19.81537165153364,-19.848085935985807,-3.0345132697601285,-3.0395231142397865
0.6,232.0,4.75,-1.21,75.35,248.89,260.04868524951246,4.770979245682926,260.0924469164046,-28.04868524951246,-28.092446916404583,-5.904986368318412,-5.914199350822018
0.69,232.0,4.0,-1.34,84.97,252.61,266.5211222398705,5.481419213814626,266.5774832137883,-34.52112223987052,-34.5774832137883,-8.63028055996763,-8.644370803447075
0.77,233.0,5.69,-1.48,93.17,255.01,271.50126961029116,6.1117872624985,271.5700523687066,-38.50126961029116,-38.57005236870663,-6.76647972061356,-6.778568078858809
0.86,233.0,4.83,-1.64,102.03,256.4,275.95972622830305,6.819677740221903,276.04397929402563,-42.959726228303055,-43.04397929402563,-8.894353256377444,-8.91179695528481
0.95,234.0,10.8,-1.82,110.51,257.17,279.91459661832573,7.526222193790123,280.01575923599427,-45.91459661832573,-46.01575923599427,-4.251351538733863,-4.260718447777247
1.03,235.0,10.3,-2.0,117.74,258.4,283.96701850743153,8.153133781650684,284.08403895759693,-48.96701850743153,-49.08403895759693,-4.754079466740925,-4.7654406754948475
1.11,235.0,10.6,-2.17,124.74,258.76,287.2655811265944,8.778985660890507,287.39969500546465,-52.265581126594384,-52.39969500546465,-4.930715200622112,-4.943367453345722
1.2,236.0,10.2,-2.35,132.45,259.47,291.33006350186383,9.481804572329384,291.4843229368397,-55.33006350186383,-55.4843229368397,-5.424516029594494,-5.439639503611736
1.29,237.0,10.6,-2.54,139.94,259.74,295.05003440094697,10.183287102979966,295.22571388045066,-58.05003440094697,-58.225713880450655,-5.476418339711978,-5.492991875514213
1.38,238.0,14.2,-2.73,147.1,259.48,298.28800394920347,10.88343579391752,298.486486251355,-60.28800394920347,-60.48648625135502,-4.245634080929822,-4.259611707841903
1.46,238.0,14.1,-2.94,153.23,258.65,300.6458032303128,11.504672469623292,300.8658446694029,-62.64580323031282,-62.86584466940292,-4.442964768107292,-4.458570543929285
1.55,239.0,19.6,-3.15,159.87,257.13,302.7939502367905,12.202308601508987,303.03972121688344,-63.79395023679052,-64.03972121688344,-3.2547933794280874,-3.2673327151471137
1.63,240.0,17.8,-3.37,165.58,255.36,304.3629788591247,12.821315902438002,304.6329086646256,-64.36297885912472,-64.63290866462557,-3.615897688714872,-3.6310622845295266
