r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.44,15.7,9.1,-2.08,12.26,0.0,12.435191996909417,20.881115423750447,24.303394440694674,3.2648080030905824,-8.603394440694675,0.3587701102297343,-0.9454279605158984
1.32,44.5,9.1,-5.39,28.49,0.0,28.995382390994603,52.119999438040324,59.64248939658139,15.504617609005397,-15.14248939658139,1.703804132857736,-1.6640098238001528
2.2,69.4,9.1,-6.26,35.84,0.0,36.38259473979282,73.19559235844847,81.73914570573979,33.017405260207184,-12.339145705739782,3.62828629233046,-1.3559500775538222
3.08,90.0,11.4,-3.53,40.15,0.0,40.30488059776384,87.41442990538427,96.25884871368106,49.69511940223616,-6.258848713681061,4.359221000196154,-0.5490218169895668
3.96,105.0,9.88,1.83,41.23,0.0,41.270592435776834,97.00729602068957,105.4214270499394,63.729407564223166,-0.42142704993939617,6.450344895164288,-0.042654559710465195
4.84,113.0,16.2,8.4,42.44,0.0,43.26330546779799,103.47920907282257,112.15908483193381,69.73669453220201,0.8409151680661893,4.304734230382841,0.05190834370778946
5.53,117.0,24.8,13.64,43.19,0.0,45.29266717692832,107.0425483154951,116.23051600107048,71.70733282307168,0.7694839989295161,2.891424710607729,0.03102758060199662
7.48,124.0,9.1,27.27,47.2,0.0,54.511401559673736,112.77873080014558,125.26186578880144,69.48859844032626,-1.261865788801444,7.636109718717171,-0.1386665701979609
8.37,127.0,9.1,32.13,48.6,0.0,58.26059474464709,114.13195561092225,128.14210936133964,68.7394052553529,-1.1421093613396351,7.5537807972915285,-0.12550652322413575
9.24,130.0,9.1,36.26,48.96,0.0,60.92511140736634,115.02414370458578,130.1630624830762,69.07488859263367,-0.16306248307620308,7.590647098091613,-0.01791895418419814
10.13,133.0,9.1,39.77,48.92,0.0,63.04616800409046,115.64008388158167,131.70971224681665,69.95383199590954,1.2902877531833497,7.687234285264784,0.1417898629871813
13.23,142.0,23.8,47.41,49.96,0.0,68.87459400969271,116.58504232050326,135.40968131146877,73.12540599030729,6.590318688531227,3.0724960500129113,0.2769041465769423
