r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.47,15.3,4.4,0.25,12.99,0.0,12.992405473968244,15.365601730507784,20.122234382408525,2.3075945260317567,-4.822234382408524,0.5244533013708538,-1.0959623596383008
1.41,41.0,4.36,0.88,32.88,0.0,32.891774047624736,37.91042148238145,50.19032632860449,8.108225952375264,-9.190326328604492,1.8596848514622164,-2.107873011147819
2.35,60.7,4.4,1.88,41.13,0.0,41.172943785937875,52.71778418586981,66.89077716298372,19.527056214062128,-6.190777162983721,4.437967321377756,-1.4069948097690275
3.29,74.9,4.4,3.41,42.43,0.0,42.566806316659466,62.443210809182496,75.57173794587501,32.33319368334054,-0.6717379458750088,7.348453109850122,-0.1526677149715929
4.22,83.0,6.28,5.43,44.37,0.0,44.701026833843535,68.7760481654454,82.02637747246715,38.298973166156465,0.9736225275328536,6.09856260607587,0.15503543432051808
5.17,86.8,4.4,7.8,46.69,0.0,47.33704785894448,73.02621147580625,87.02656871616378,39.46295214105552,-0.22656871616378282,8.9688527593308,-0.05149289003722336
6.11,89.4,4.4,10.44,48.85,0.0,49.95313904050475,75.78171837451877,90.76444755406644,39.446860959495254,-1.3644475540664303,8.965195672612557,-0.3101017168332796
7.05,92.5,4.4,13.15,49.34,0.0,51.06229626642343,77.5915261498863,92.88596788680458,41.43770373357657,-0.38596788680457905,9.41765993944922,-0.08771997427376796
7.99,94.7,4.4,16.07,50.15,0.0,52.661821085108706,78.78020188330987,94.76068598725455,42.0381789148913,-0.060685987254544216,9.554131571566202,-0.01379226983057823
8.92,96.3,4.4,18.98,49.17,0.0,52.706065115885856,79.55422346412807,95.42957492821827,43.59393488411414,0.8704250717817246,9.907712473662304,0.19782387995039194
9.87,97.8,4.4,21.99,49.76,0.0,54.40236851461524,80.07369332244801,96.80606418142128,43.39763148538476,0.9939358185787199,9.863098064860171,0.22589450422243634
10.79,98.8,4.62,25.0,50.33,0.0,56.197054193258204,80.4046904240955,98.09700883408543,42.60294580674179,0.7029911659145682,9.221416841286102,0.15216259002479832
11.8,99.5,4.4,27.82,50.68,0.0,57.813621232370494,80.64104271644787,99.22395159635586,41.686378767629506,0.27604840364413974,9.474176992643068,0.06273827355548629
12.6,99.7,5.14,30.02,50.19,0.0,58.48278806623364,80.7655472960175,99.71614778973985,41.217211933766364,-0.016147789739846985,8.018912827581005,-0.003141593334600581
