r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.36,21.45,1.99,2.75,5.37,0.0,6.033191526878622,18.871151557379143,19.812111475094554,15.416808473121378,1.6378885249054456,7.747139936241899,0.8230595602539927
0.73,31.3,1.58,6.05,10.22,0.0,11.87648517028502,31.226613553696243,33.408865500520754,19.423514829714982,-2.1088655005207535,12.293363816275305,-1.3347250003295907
1.09,41.7,1.16,9.4,11.44,0.0,14.806539095953518,38.87761741504509,41.601715539994466,26.893460904046485,0.09828446000553726,23.18401802072973,0.08472798276339419
1.45,48.35,0.44,12.81,11.24,0.0,17.042115479012576,43.77951134810743,46.9795627254987,31.307884520987425,1.370437274501299,71.15428300224414,3.114630169321134
1.81,50.6,0.37,16.05,11.43,0.0,19.703994518878655,46.920088005293586,50.88950833349144,30.896005481121346,-0.28950833349144034,83.50271751654418,-0.7824549553822712
2.17,54.05,0.59,18.46,11.43,0.0,21.712127947301713,48.93221268084748,53.532961228048,32.33787205269829,0.5170387719519951,54.80995263169201,0.876336901613551
2.54,55.8,0.76,20.04,11.39,0.0,23.05067677965226,50.24960605162653,55.28432515952113,32.74932322034773,0.5156748404788658,43.09121476361544,0.678519526945876
2.9,54.55,0.71,20.71,11.38,0.0,23.63066863209757,51.06538953020063,56.267952760617874,30.919331367902426,-1.7179527606178766,43.54835403929919,-2.4196517755181364
3.26,50.0,2.65,20.29,11.12,0.0,23.137383170963822,51.5880508903022,56.53906167120577,26.862616829036178,-6.539061671205772,10.136836539258935,-2.467570441964442
3.62,49.9,2.77,19.63,11.17,0.0,22.585521911171323,51.92291290273312,56.622386776828904,27.314478088828675,-6.722386776828905,9.860822414739594,-2.426854432068197
