r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.32,24.4,35.9,0.0,63.28,0.0,63.28,2.6993801981713377,63.33754852734892,-38.88,-38.93754852734892,-1.0830083565459612,-1.0846113795918921
0.64,43.3,16.3,0.0,73.66,0.0,73.66,5.34871469954123,73.85393929193681,-30.36,-30.553939291936814,-1.8625766871165643,-1.8744748031863074
0.96,45.5,16.1,0.0,78.98,0.0,78.98,7.948931336272864,79.37900169055278,-33.480000000000004,-33.87900169055278,-2.0795031055900624,-2.1042858192889926
1.28,58.5,15.4,0.35,82.7,0.0,82.70074062546236,10.500940738800193,83.36475428140956,-24.20074062546236,-24.86475428140956,-1.5714766639910622,-1.6145944338577636
1.61,68.8,7.61,0.15,84.22,0.0,84.22013357861645,13.08315563992647,85.23027549819687,-15.420133578616458,-16.430275498196877,-2.026298761973253,-2.1590375161888145
1.93,76.9,10.3,-0.05,83.17,0.0,83.17001502945638,15.539978068427393,84.60935124658033,-6.270015029456374,-7.709351246580326,-0.6087393232481916,-0.7484807035514879
2.24,82.0,8.09,-0.47,87.04,0.0,87.04126894755154,17.87658047549202,88.85805888886355,-5.0412689475515435,-6.858058888863553,-0.6231482011806605,-0.8477205054219472
2.57,86.9,7.6,-0.95,88.91,0.0,88.91507521224958,20.31782113936178,91.20693206029405,-2.0150752122495703,-4.306932060294045,-0.26514147529599613,-0.5667015868807954
2.89,97.6,3.03,-1.43,88.98,0.0,88.99149004258778,22.640515045956263,91.82634818801286,8.60850995741221,5.773651811987136,2.841092395185548,1.9054956475205072
3.21,100.0,5.31,-1.14,93.81,0.0,93.81692651115789,24.920146906274173,97.07022932820487,6.183073488842112,2.9297706717951257,1.1644206193676294,0.551745889226954
3.54,107.0,7.51,-0.39,101.22,0.0,101.22075133094003,27.226760413640395,104.81859082539592,5.779248669059967,2.1814091746040845,0.76954043529427,0.2904672669246451
