r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.41,15.0,4.1,10.41,8.28,0.0,13.301372109673498,7.441936253473802,15.241683476596924,1.6986278903265024,-0.2416834765969238,0.41429948544548845,-0.058947189413883855
0.82,23.4,1.3,18.08,12.66,0.0,22.071746645881923,14.406437893147892,26.357303594433315,1.3282533541180754,-2.9573035944333164,1.0217333493215965,-2.274848918794859
1.24,29.2,1.5,20.09,15.11,0.0,25.138022993067693,21.077766549205894,32.80537216223622,4.061977006932306,-3.6053721622362183,2.707984671288204,-2.4035814414908123
1.64,36.2,1.1,20.2,15.99,0.0,25.762765767673315,27.023690848630864,37.336308964363035,10.437234232326688,-1.1363089643630317,9.488394756660625,-1.0330081494209378
2.06,44.0,1.1,22.0,16.89,0.0,27.735754902291735,32.866484315479596,43.00555651610227,16.264245097708265,0.994443483897733,14.785677361552967,0.9040395308161208
2.47,52.1,1.2,22.63,17.03,0.0,28.32203735609428,38.19988366247411,47.553852754814265,23.77796264390572,4.546147245185736,19.814968869921433,3.7884560376547802
2.89,52.9,1.7,22.95,16.99,0.0,28.554554803043242,43.30877181250559,51.874968105124445,24.345445196956756,1.0250318948755535,14.320850115856915,0.6029599381620903
3.3,54.8,2.2,22.74,17.19,0.0,28.506204587773517,47.97225014317844,55.80269244220823,26.29379541222648,-1.002692442208236,11.951725187375672,-0.4557692919128345
3.71,55.0,2.5,22.74,17.16,0.0,28.488123841348344,52.336544780262315,59.58764233913272,26.511876158651656,-4.587642339132721,10.604750463460663,-1.8350569356530884
4.12,52.0,2.7,22.74,16.37,0.0,28.01935937882949,56.42084974078964,62.99521240120365,23.98064062117051,-10.995212401203652,8.88171874858167,-4.072300889334685
