r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.1,6.29,4.62,-1.13,1.96,0.0,2.262410219213129,2.6729318421244193,3.50186587873417,4.027589780786871,2.78813412126583,0.871772679823998,0.603492234040223
0.3,13.9,4.62,-2.45,6.31,0.0,6.768943787622999,7.673197579975408,10.232133751145968,7.131056212377001,3.6678662488540326,1.5435186606876625,0.7939104434748988
0.49,15.6,4.62,-0.64,9.67,0.0,9.691155761827378,12.026603971662496,15.445313305051734,5.908844238172621,0.15468669494826592,1.2789706143230781,0.03348196860352076
0.69,18.4,4.62,2.49,13.92,0.0,14.140951170271396,16.226575542201093,21.52366729502105,4.259048829728602,-3.1236672950210504,0.921872041066797,-0.6761184621257684
0.89,22.5,4.62,1.87,15.16,0.0,15.274897708331798,20.067200248296427,25.219338330044035,7.225102291668202,-2.7193383300440352,1.5638749549065372,-0.5886013701394015
1.09,26.5,4.62,4.97,16.41,0.0,17.146107429967888,23.57922357639203,29.154224127310982,9.353892570032112,-2.6542241273109823,2.024652071435522,-0.574507386863849
1.29,35.3,4.62,9.29,17.34,0.0,19.671799612643476,26.79076044889932,33.237396790818444,15.628200387356522,2.062603209181553,3.3827273565706757,0.44645091107825824
1.48,40.5,4.62,13.62,18.34,0.0,22.844255295369116,29.58683687381365,37.379685876123396,17.655744704630884,3.1203141238766037,3.821589762907118,0.6753926675057583
1.68,44.2,4.89,16.26,19.12,0.0,25.09904380648793,32.284366219136835,40.89305933983594,19.100956193512072,3.3069406601640594,3.906126010943164,0.6762659836736318
1.88,46.3,4.62,18.16,19.54,0.0,26.6757792763398,34.75109668982352,43.80908491563665,19.624220723660198,2.490915084363344,4.247666823303073,0.539159109169555
2.08,46.4,4.62,19.64,19.1,0.0,27.395977806970134,37.006775289043766,46.043903150078194,19.004022193029865,0.3560968499218049,4.113424717106032,0.07707724024281491
2.27,46.3,4.62,20.17,18.77,0.0,27.55252801468497,38.970648040266326,47.72686045277139,18.747471985315027,-1.4268604527713933,4.0578943691158065,-0.3088442538466219
2.37,46.4,6.73,20.59,18.61,0.0,27.75392224533318,39.939155664849196,48.63554621078143,18.64607775466682,-2.235546210781429,2.770591048241726,-0.33217625717406074
2.98,46.9,8.65,22.17,17.21,0.0,28.065868951450625,44.99499865299875,53.0305846072185,18.834131048549374,-6.130584607218502,2.1773561905837426,-0.7087381048807516
