r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.87,47.8,8.2,3.06,22.47,153.43,155.09683878145293,0.6228513737386124,155.09808942676815,-107.29683878145293,-107.29808942676816,-13.084980339201579,-13.085132856922947
1.74,98.9,8.2,12.07,39.91,217.64,221.59797517125466,1.244206050591258,221.60146806530034,-122.69797517125465,-122.70146806530033,-14.963167703811544,-14.963593666500042
2.61,146.0,7.7,14.22,54.38,259.32,265.3417705526214,1.8640676270765748,265.34831815581254,-119.34177055262143,-119.34831815581254,-15.498931240600184,-15.499781578676952
3.5,164.0,6.4,13.58,67.47,273.94,282.45307734206045,2.4966376548115554,282.46411117092276,-118.45307734206045,-118.46411117092276,-18.508293334696944,-18.51001737045668
4.37,174.0,5.95,15.41,76.15,256.31,267.8266355312705,3.1134896682459705,267.84473210782824,-93.82663553127048,-93.84473210782824,-15.769182442230333,-15.77222388366861
5.24,175.0,6.0,20.15,86.2,236.55,252.57150472687928,3.728859401100844,252.59902888260117,-77.57150472687928,-77.59902888260117,-12.928584121146548,-12.93317148043353
6.11,184.0,6.4,23.71,98.08,219.32,241.4189572092465,4.342750415269751,241.4580137025262,-57.418957209246514,-57.45801370252619,-8.971712063944768,-8.977814641019716
6.98,185.0,6.4,21.44,106.18,205.28,232.1071829995789,4.955166264079445,232.16006993603503,-47.107182999578896,-47.16006993603503,-7.3604973436842025,-7.368760927505473
7.85,188.0,6.65,24.46,114.52,193.65,226.30387645818178,5.566110492314592,226.37231740213434,-38.303876458181776,-38.37231740213434,-5.759981422282974,-5.770273293554036
8.72,190.0,7.35,27.91,106.83,183.73,214.35561550843494,6.175586636246861,214.4445564016531,-24.355615508434937,-24.444556401653102,-3.31368918482108,-3.32578998661947
9.6,191.0,6.4,30.71,97.81,175.09,202.895067214558,6.790578362565917,203.00867039241984,-11.895067214557997,-12.008670392419845,-1.858604252274687,-1.8763547488156007
10.47,191.0,5.55,32.87,91.79,167.63,193.92178294353627,7.397112139616952,194.06281242939377,-2.9217829435362717,-3.062812429393773,-0.5264473772137427,-0.5518580953862654
11.35,189.0,5.95,33.95,87.56,161.03,186.4135644206183,8.009134871490447,186.58553867164983,2.586435579381714,2.4144613283501712,0.43469505535827124,0.40579181989078505
12.19,186.0,6.85,32.87,84.33,155.43,179.86236599133238,8.591950665248127,180.06746601269774,6.137634008667618,5.932533987302264,0.8960049647689954,0.8660633558105496
13.12,183.0,6.4,32.44,81.01,149.82,173.38110075783922,9.235633795066908,173.62690756791292,9.61889924216078,9.373092432087077,1.5029530065876218,1.4645456925136058
13.94,179.0,6.85,31.36,78.12,145.35,167.96668270820854,9.801810692360807,168.25243532516515,11.033317291791462,10.747564674834848,1.610703254276126,1.5689875437715108
14.86,177.0,7.25,30.5,75.23,140.78,162.50788073198174,10.435507162598464,162.84259611582175,14.492119268018257,14.157403884178251,1.9989130024852768,1.9527453633349312
15.79,177.0,8.55,31.36,72.41,136.57,157.72768495099393,11.074455144367422,158.1159895669777,19.272315049006068,18.884010433022297,2.254071935556265,2.2086561909967597
16.72,178.0,12.0,33.41,69.87,132.72,153.66406020927602,11.711761997538,154.109729637966,24.335939790723984,23.890270362033988,2.027994982560332,1.9908558635028324
