r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
3.23,194.0,16.7,-7.97,37.15,248.5,251.3879340779903,15.94516739964681,251.8931157523023,-57.38793407799031,-57.89311575230229,-3.4364032382030127,-3.466653637862413
9.18,172.0,8.1,-15.63,83.53,176.71,196.08156950616242,42.61314222838624,200.6585701897048,-24.081569506162424,-28.65857018970479,-2.9730332723657313,-3.53809508514874
10.64,170.0,10.7,-16.24,92.09,164.32,189.06445488245535,48.65999253804575,195.22592802648592,-19.06445488245535,-25.225928026485917,-1.7817247553696591,-2.3575633669613008
11.58,170.0,6.8,-16.14,99.29,157.52,186.89985045472886,52.45552809226781,194.12144788105903,-16.899850454728863,-24.121447881059026,-2.4852721256954213,-3.547271747214563
12.52,171.0,6.8,-16.04,107.74,151.54,186.62679550375395,56.17635876375858,194.8982916393946,-15.626795503753954,-23.898291639394614,-2.298058162316758,-3.5144546528521494
13.57,172.0,12.1,-16.04,120.8,145.51,189.79747548373766,60.246081611756935,199.1297869470323,-17.797475483737657,-27.1297869470323,-1.4708657424576577,-2.2421311526472976
15.76,174.0,19.6,-15.53,131.65,135.02,189.21760964561412,68.44905154932036,201.21773395504064,-15.217609645614118,-27.217733955040643,-0.7764086553884754,-1.3886598956653389
24.94,193.0,23.2,18.69,111.71,107.35,156.05275614355548,98.98422620392064,184.79810533982464,36.947243856444516,8.201894660175356,1.5925536145019188,0.35352994224893775
26.3,194.0,23.0,21.04,108.26,104.53,151.9520651389773,103.02466979160586,183.58516466661848,42.047934861022696,10.414835333381518,1.8281710809140304,0.45281892753832687
34.96,201.0,7.2,34.22,92.64,90.67,134.0679935704268,126.1979178453772,184.11991029899124,66.93200642957319,16.880089701008757,9.296112004107387,2.344456902917883
36.84,202.0,17.1,37.39,88.8,88.32,130.70529637317685,130.69207176845444,184.83585183381183,71.29470362682315,17.16414816618817,4.169280913849307,1.003751354747846
47.38,205.0,16.0,54.35,75.25,77.88,121.1683927433223,152.83152063627966,195.03654298617369,83.8316072566777,9.963457013826314,5.239475453542356,0.6227160633641446
64.59,204.0,16.0,61.29,63.17,66.7,110.43460961129894,179.8818003984679,211.07644377001014,93.56539038870106,-7.076443770010144,5.847836899293816,-0.442277735625634
