r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.64,12.4,8.6,1.18,13.56,0.0,13.611245350811954,9.979929982809331,16.87794426053649,-1.2112453508119536,-4.477944260536491,-0.14084248265255275,-0.5206911930856385
1.18,21.9,6.2,1.55,21.17,0.0,21.226667190117247,17.633207134872578,27.595314708502986,0.6733328098827513,-5.695314708502988,0.10860206611012119,-0.9185991465327399
1.8,32.3,1.88,1.6,27.72,0.0,27.76613765002255,25.634379350856108,37.7899431688326,4.533862349977447,-5.489943168832603,2.411628909562472,-2.920182536613087
2.03,37.9,6.2,1.54,29.76,0.0,29.79981879139536,28.404403054423184,41.1684261646972,8.100181208604639,-3.2684261646972033,1.3064808400975223,-0.5271655104350328
2.78,53.1,9.5,1.46,36.4,0.0,36.42926845271532,36.753575666803414,51.74859345233882,16.67073154728468,1.3514065476611847,1.754813847082598,0.1422533208064405
3.0,62.4,11.0,1.62,38.08,0.0,38.11444345651658,39.01664648342167,54.54364768524654,24.285556543483416,7.856352314753458,2.2077778675894013,0.7142138467957689
3.64,68.0,6.2,2.96,42.4,0.0,42.50319517401015,45.160286810383,62.015910094072254,25.496804825989848,5.984089905927746,4.112387875159653,0.9651757912786687
4.19,78.0,7.98,5.28,45.43,0.0,45.735798888835426,49.955066389575705,67.7294024629401,32.264201111164574,10.2705975370599,4.043132971323882,1.2870422978771803
4.6,82.3,6.2,6.86,46.43,0.0,46.93404414707942,53.261912166457755,70.99039222054954,35.36595585292058,11.30960777945046,5.7041864278904155,1.8241302870081386
5.14,85.7,6.3,8.92,47.19,0.0,48.025644191410905,57.295775508196066,74.76140977192445,37.6743558085891,10.938590228075554,5.980056477553825,1.736284163186596
5.39,85.5,6.51,9.95,47.91,0.0,48.93230630166536,59.047301647165206,76.68738117716185,36.56769369833464,8.812618822838147,5.6171572501282085,1.3537048883007905
6.31,89.5,15.6,14.48,50.48,0.0,52.515719551387654,64.91609099425047,83.4985010043522,36.984280448612346,6.001498995647793,2.3707872082443813,0.38471147407998674
9.1,95.2,15.5,26.69,51.31,0.0,57.83659913929933,78.20098740911439,97.26493012263191,37.36340086070067,-2.064930122631907,2.4105419910129466,-0.13322129823431655
10.17,97.5,6.2,29.9,52.01,0.0,59.992083644427616,81.90310621223159,101.52422817836188,37.507916355572384,-4.024228178361881,6.049663928318126,-0.6490690610261097
11.99,101.0,10.2,33.72,51.6,0.0,61.64088253748481,86.89970826907441,106.5418119671814,39.35911746251519,-5.541811967181403,3.85873700612894,-0.5433148987432748
14.02,107.0,10.7,36.41,50.13,0.0,61.95728367189769,90.98554640737363,110.07758470755225,45.04271632810231,-3.077584707552248,4.209599656831991,-0.2876247390235746
15.94,117.0,11.7,38.69,49.27,0.0,62.64542281763289,93.79207264538461,112.78919226201198,54.35457718236711,4.21080773798802,4.6456903574672745,0.35989809726393335
17.98,120.0,12.0,39.0,48.97,0.0,62.60240330849927,95.95807749242822,114.57317982862682,57.39759669150073,5.42682017137318,4.783133057625061,0.4522350142810983
