r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.25,20.9,3.4,-0.22,17.33,0.0,17.33139636613276,5.156998671678998,18.082365312638135,3.5686036338672373,2.8176346873618634,1.0495893040785993,0.8287160845181951
0.83,40.0,3.29,-1.8,34.96,0.0,35.00630800298712,16.347963953496002,38.63544390096747,4.993691997012881,1.3645560990325265,1.5178395127698727,0.41475869271505367
1.38,51.5,2.96,-1.55,51.34,0.0,51.36339260601854,26.033062574248127,57.58401207796066,0.13660739398145694,-6.084012077960658,0.046151146615357075,-2.0554094857975196
1.85,67.9,3.45,5.01,61.73,0.0,61.93297183245771,33.653524741932095,70.48583352387794,5.967028167542296,-2.5858335238779375,1.7295733818963175,-0.7495169634428804
2.68,80.2,2.93,12.54,60.49,0.0,61.776141834854016,45.774315361665565,76.88679761070306,18.423858165145987,3.313202389296947,6.288006199708527,1.1307857983948624
3.19,83.3,3.08,16.68,63.17,0.0,65.33506944972203,52.45411484754705,83.78606963236584,17.96493055027797,-0.4860696323658402,5.832769659181158,-0.15781481570319486
3.68,91.4,2.83,20.19,65.14,0.0,68.19718249312064,58.37331347812428,89.76803120496386,23.20281750687937,1.6319687950361441,8.198875444126985,0.5766674187406869
4.13,102.0,5.4,22.31,66.32,0.0,69.97198367918405,63.41123757440892,94.43020465252698,32.02801632081595,7.569795347473018,5.931114133484435,1.401813953235744
5.23,105.0,4.21,25.63,64.52,0.0,69.42425584765024,74.28743735995856,101.67768019339232,35.575744152349756,3.3223198066076804,8.450295523123458,0.7891495977690453
6.05,109.0,2.1,27.28,60.09,0.0,65.99247305564477,81.22520062914683,104.65438221711098,43.007526944355234,4.345617782889022,20.479774735407254,2.0693418013757245
6.81,108.0,2.1,28.58,55.74,0.0,62.639955300111765,86.88354766366196,107.10982613478475,45.360044699888235,0.890173865215246,21.600021285661064,0.4238923167691647
7.56,109.0,2.1,30.7,53.61,0.0,61.778006604292436,91.82555640257915,110.67273787452466,47.221993395707564,-1.6727378745246568,22.486663521765507,-0.7965418450117413
8.32,110.0,2.1,33.83,51.18,0.0,61.35031621760397,96.25793026138945,114.14661816368681,48.64968378239603,-4.14661816368681,23.166516086855253,-1.9745800779461
9.09,111.0,2.33,35.49,49.08,0.0,60.56720647347044,100.22611443059832,117.10533939088938,50.43279352652956,-6.105339390889384,21.644975762459037,-2.6203173351456583
9.86,112.0,4.74,33.74,46.34,0.0,57.32175154337139,103.72969181355299,118.51426987386237,54.67824845662861,-6.514269873862375,11.535495454984938,-1.3743185387895305
