r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.33,90.0,20.0,0.0,44.56,0.0,44.56,2.9692811118277636,44.658820297014756,45.44,45.341179702985244,2.272,2.267058985149262
0.99,125.0,15.0,0.66,93.23,0.0,93.2323361286201,8.738668090148712,93.64097831606516,31.767663871379895,31.35902168393484,2.117844258091993,2.0906014455956563
1.98,148.0,15.0,2.66,132.13,0.0,132.156772433349,16.985773129188548,133.24387036106486,15.843227566650995,14.756129638935136,1.0562151711100662,0.983741975929009
2.64,180.0,17.0,4.03,154.64,0.0,154.6925030504064,22.22447245150735,156.28082952092302,25.3074969495936,23.71917047907698,1.4886762911525646,1.3952453222986458
3.63,201.0,15.0,6.22,196.69,0.0,196.78832409469825,29.71298097788162,199.01885774617426,4.211675905301746,1.9811422538257375,0.2807783936867831,0.13207615025504918
7.59,206.0,10.0,16.84,221.58,0.0,222.21899558768598,55.6849819602732,229.08971870408317,-16.21899558768598,-23.089718704083168,-1.621899558768598,-2.3089718704083166
12.5,214.0,5.0,32.06,213.19,0.0,215.5871510549736,80.56059718961325,230.14740823990854,-1.5871510549735888,-16.147408239908543,-0.31743021099471774,-3.2294816479817086
17.48,212.0,5.0,44.76,198.92,0.0,203.8936585575922,99.45672691432253,226.85736604419554,8.106341442407796,-14.857366044195544,1.6212682884815592,-2.9714732088391087
22.46,213.0,2.0,52.43,175.78,0.0,183.43258516414144,113.57860112748162,215.74895581224854,29.567414835858557,-2.748955812248539,14.783707417929278,-1.3744779061242696
27.44,214.0,2.0,58.37,162.69,0.0,172.84412920316385,124.13247296249061,212.80029098613437,41.155870796836155,1.199709013865629,20.577935398418077,0.5998545069328145
32.32,213.0,2.0,63.92,151.18,0.0,164.13762152535293,131.8829908263302,210.55707556218076,48.86237847464707,2.4429244378192436,24.431189237323537,1.2214622189096218
37.3,213.0,3.0,66.04,139.68,0.0,154.5049643215389,137.812114912544,207.03613939761394,58.49503567846111,5.963860602386063,19.498345226153702,1.9879535341286878
42.28,203.0,3.0,64.42,130.09,0.0,145.16660945272506,142.2431992541292,203.23993759605887,57.833390547274945,-0.23993759605886567,19.277796849091647,-0.07997919868628856
