r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
9.93,377.0,10.3,-13.26,255.96,207.88,330.0082477757185,211.970687951654,392.22062178153953,46.99175222428153,-15.220621781539535,4.562306041192381,-1.477730270052382
10.05,377.0,19.7,-13.37,257.66,206.72,330.60639875840275,212.9937156165847,393.27714628765114,46.39360124159725,-16.277146287651135,2.3550051391673734,-0.8262510805914282
10.35,378.0,10.8,-13.47,261.62,204.38,332.2614177120179,215.46608891453093,396.00919834282206,45.738582287982126,-18.00919834282206,4.2350539155539,-1.6675183650761165
15.07,367.0,10.7,-11.85,272.35,172.87,322.7986708460864,242.01812355340525,403.44981599736957,44.201329153913605,-36.44981599736957,4.130965341487253,-3.4065248595672495
20.09,364.0,6.67,13.97,269.96,151.39,309.82655567268597,254.90623169351807,401.21027100036895,54.17344432731403,-37.21027100036895,8.121955671261475,-5.578751274418133
25.12,375.0,6.19,27.34,262.34,134.72,296.174322992389,260.6365021330614,394.525811378872,78.82567700761098,-19.525811378871992,12.73435815954943,-3.1544121775237466
30.14,383.0,3.82,34.12,253.37,123.32,283.84565119092457,263.1736071056365,387.0771256183862,99.15434880907543,-4.077125618386219,25.956635813894092,-1.067310371305293
35.17,378.0,2.21,36.15,235.34,114.11,264.0318734547024,264.30164680458336,373.5882636052887,113.9681265452976,4.4117363947112835,51.56928802954642,1.9962608120865537
40.19,364.0,4.0,36.15,219.18,106.71,246.4421209939567,264.8010918411928,361.73655778796785,117.5578790060433,2.263442212032146,29.389469751510823,0.5658605530080365
45.21,349.0,3.0,35.84,206.41,100.63,232.41340451875834,265.022867308788,352.4955472010554,116.58659548124166,-3.4955472010553876,38.86219849374722,-1.1651824003517959
50.24,338.0,3.08,37.87,194.11,95.47,219.60726285803938,265.1214724254089,344.2626105766016,118.39273714196062,-6.262610576601617,38.439200370766436,-2.033315122273252
55.26,332.0,2.19,41.62,183.23,91.03,208.7867768801463,265.165130318058,337.49735485866063,123.2132231198537,-5.4973548586606285,56.26174571682817,-2.5102076980185517
60.28,330.0,1.61,44.55,174.98,87.16,200.49830049155028,265.18451633422956,332.44908813744587,129.50169950844972,-2.4490881374458695,80.43583820400603,-1.5211727561775585
65.31,329.0,2.2,46.17,166.27,83.74,191.80659373441782,265.1931356842691,327.2875931257633,137.19340626558218,1.7124068742367058,62.36063921162826,0.7783667610166843
70.33,330.0,3.53,46.48,159.17,80.69,184.4081218384917,265.19695194321827,323.0104932041274,145.5918781615083,6.9895067958726145,41.24415811940745,1.9800302537882761
75.35,332.0,13.4,44.86,152.96,77.96,177.4456051864909,265.19864652931057,319.0881773444109,154.5543948135091,12.911822655589106,11.533910060709635,0.9635688548947093
80.38,333.0,15.3,42.32,147.51,75.48,171.0187501416146,265.19939997089307,315.56003334535524,161.9812498583854,17.439966654644763,10.587009794665713,1.1398671016107689
