r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.58,31.3,6.3,0.0,21.35,0.0,21.35,17.576444174139425,27.654183947580876,9.95,3.645816052419125,1.5793650793650793,0.5787009607014484
1.16,54.8,5.8,2.75,29.36,0.0,29.4885079310568,31.137141697991055,42.884655683831404,25.311492068943195,11.915344316168593,4.364050356714344,2.05436970968424
1.74,61.1,4.1,6.18,30.8,0.0,31.413888648175988,41.59958310601832,52.12828133167758,29.686111351824014,8.971718668322424,7.240514963859516,2.1882240654444938
2.33,63.9,4.1,7.45,31.81,0.0,32.670760627815206,49.79326785144203,59.55458104399233,31.229239372184793,4.34541895600767,7.616887651752389,1.0598582819530904
2.91,67.2,4.1,14.25,31.67,0.0,34.72825074777018,55.99328419978083,65.88853675319726,32.47174925222982,1.3114632468027452,7.919938842007274,0.3198690845860354
3.49,70.4,3.6,16.89,31.97,0.0,36.15733673820571,60.77676290057864,70.71893599788639,34.2426632617943,-0.3189359978863848,9.511850906053972,-0.088593332746218
4.07,73.7,3.6,15.31,32.15,0.0,35.609248798591636,64.46734485962735,73.64819857437193,38.09075120140837,0.051801425628070774,10.580764222613436,0.014389284896686326
4.65,78.0,4.1,18.83,31.31,0.0,36.53607805991223,67.31472770554329,76.5908451844699,41.46392194008777,1.4091548155301012,10.113151692704335,0.34369629647075645
5.23,80.8,4.1,23.23,29.91,0.0,37.871374413929054,69.51155984778518,79.15868842061634,42.92862558607094,1.641311579383654,10.470396484407548,0.40031989741064733
5.81,80.5,3.6,26.13,28.44,0.0,38.62137361617269,71.20647469497868,81.00600310153958,41.87862638382731,-0.5060031015395765,11.632951773285363,-0.1405564170943268
6.4,81.3,3.6,28.95,27.55,0.0,39.96379611598478,72.53385110614661,82.8146397461744,41.33620388401522,-1.514639746174396,11.482278856670893,-0.4207332628262211
6.98,82.1,4.6,31.41,26.52,0.0,41.10837505910444,73.53825336292574,84.24828311407812,40.991624940895555,-2.1482831140781258,8.911222813238165,-0.46701806827785347
7.62,82.8,4.6,34.05,25.42,0.0,42.492103972385266,74.38245966346642,85.66404850103227,40.30789602761473,-2.864048501032272,8.762586092959724,-0.6226192393548418
8.28,84.9,5.5,34.49,24.36,0.0,42.225225872693684,75.03358104598396,86.09882684789756,42.67477412730632,-1.19882684789755,7.759049841328422,-0.21796851779955453
8.9,84.3,5.5,32.03,23.44,0.0,39.69073569486965,75.49280267137291,85.29078353010277,44.609264305130345,-0.9907835301027745,8.110775328205518,-0.18014246001868628
9.52,83.2,7.0,32.29,22.66,0.0,39.44768307518199,75.84082286588696,85.48654931025607,43.75231692481801,-2.2865493102560634,6.250330989259716,-0.32664990146515194
10.22,80.1,10.8,33.08,21.62,0.0,39.51848681313595,76.1335787531556,85.77897535971707,40.58151318686404,-5.678975359717072,3.757547517302226,-0.5258310518256547
