r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.41,33.2,11.6,2.21,28.95,0.0,29.034231520741166,6.139401893039497,29.676233851421525,4.165768479258837,3.5237661485784777,0.35911797234989973,0.3037729438429722
0.98,50.4,11.8,4.41,47.6,0.0,47.803850263341765,14.236442891341596,49.878696917606334,2.5961497366582336,0.5213030823936649,0.2200126895473079,0.04417822732149702
1.78,53.9,9.75,6.75,62.09,0.0,62.455829191517424,24.793948098675,67.19725040743698,-8.555829191517425,-13.297250407436984,-0.8775209427197359,-1.3638205546089215
2.69,67.6,5.1,8.55,75.48,0.0,75.96270729772604,35.74744462898654,83.95363421259654,-8.362707297726047,-16.353634212596546,-1.6397465289658917,-3.206594943646382
3.36,81.7,5.06,9.18,82.21,0.0,82.7209556279423,43.15283634832123,93.30018105504936,-1.0209556279422998,-11.600181055049362,-0.20176988694511855,-2.2925259002073837
4.39,102.0,5.35,9.29,86.87,0.0,87.36533065238179,53.544221356153706,102.46796885191385,14.634669347618214,-0.4679688519138523,2.7354522145080775,-0.08747081344184156
5.65,116.0,6.44,9.5,92.23,0.0,92.71797506416974,64.78382099589207,113.10864848820265,23.282024935830265,2.891351511797353,3.6152212633276806,0.4489676260554896
6.34,132.0,9.1,10.22,96.19,0.0,96.73140389759676,70.3221998335408,119.59170660806059,35.26859610240324,12.40829339193941,3.8756699013629934,1.3635487243889461
6.89,137.0,5.25,11.87,100.53,0.0,101.22834484471234,74.45129008873975,125.65895270882086,35.77165515528766,11.341047291179137,6.8136486010071735,2.160199484034121
8.34,154.0,4.2,17.23,113.81,0.0,115.10685904845114,84.23389719486576,142.63568430317574,38.89314095154886,11.364315696824264,9.26027165513068,2.7057894516248244
10.04,163.0,3.28,24.23,128.72,0.0,130.9806523880531,93.91706943366799,161.17179415458654,32.0193476119469,1.8282058454134642,9.761996223154542,0.5573798309187391
11.65,170.0,2.41,30.75,133.41,0.0,136.90796397580382,101.58902892538403,170.48202661278552,33.092036024196176,-0.4820266127855177,13.73113527974945,-0.2000110426495924
13.36,175.0,2.18,36.2,132.99,0.0,137.8288072211321,108.40435292297313,175.35188574021242,37.17119277886789,-0.351885740212424,17.051005861866003,-0.16141547716166238
15.06,177.0,2.23,39.42,128.51,0.0,134.42007476563907,114.04290016441263,176.27971970113347,42.57992523436093,0.7202802988665269,19.094136876395034,0.32299564971593137
16.67,178.0,2.03,40.49,124.23,0.0,130.66190339957552,118.51031073624009,176.400756094752,47.33809660042448,1.599243905247988,23.3192594090761,0.7878048794325065
