r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.6,16.0,3.53,6.82,12.59,0.0,14.318536936433135,4.921029296374757,15.140575594599389,1.6814630635668646,0.8594244054006115,0.4763351454863639,0.24346300436277948
0.73,16.6,4.83,8.12,14.22,0.0,16.375066412079065,5.945973519805716,17.42117680003939,0.22493358792093687,-0.8211768000393889,0.04657010101882751,-0.17001590062927305
0.85,18.6,2.5,9.3,15.27,0.0,17.879119105817267,6.879420664399573,19.15696553940023,0.7208808941827343,-0.5569655394002275,0.2883523576730937,-0.222786215760091
0.98,20.0,7.58,10.41,17.04,0.0,19.968217246414362,7.877131050891865,21.4657609600248,0.03178275358563809,-1.4657609600247987,0.004192975407076265,-0.19337215831461724
1.07,21.4,4.03,11.27,18.03,0.0,21.26249750146958,8.559714380726282,22.920787732528137,0.13750249853042007,-1.520787732528138,0.03411972668248637,-0.3773666830094635
1.54,28.9,2.74,15.22,22.44,0.0,27.1146086086449,12.018761529472924,29.65893842844579,1.7853913913550983,-0.7589384284457914,0.6516026975748533,-0.27698482789992385
2.02,32.9,2.65,18.74,24.92,0.0,31.18002565746218,15.3752097543777,34.764796489999924,1.7199743425378173,-1.8647964899999252,0.6490469217123839,-0.703696788679217
2.49,35.2,2.88,21.52,25.85,0.0,33.63529247680181,18.497783289534457,38.38620698410538,1.5647075231981944,-3.1862069841053753,0.5433012233327064,-1.106321869481033
2.96,37.6,3.05,23.28,26.01,0.0,34.90671138907245,21.466198756425722,40.978972523116944,2.693288610927553,-3.3789725231169427,0.8830454462057551,-1.1078598436448994
3.43,40.6,3.68,24.59,25.36,0.0,35.32418010371932,24.28806677166112,42.86849527922188,5.27581989628068,-2.268495279221881,1.4336467109458368,-0.6164389345711633
3.9,42.7,3.25,25.62,25.01,0.0,35.80341464162322,26.970622223963723,44.82520455221332,6.896585358376782,-2.1252045522133187,2.122026264115933,-0.6539090929887135
4.37,45.5,2.99,26.35,24.48,0.0,35.96655251758222,29.5207428234483,46.530282148813306,9.533447482417778,-1.0302821488133063,3.188443974052768,-0.34457596950277797
4.86,48.9,1.96,27.08,23.7,0.0,35.986336295877635,32.04542756113696,48.186365577578854,12.913663704122364,0.7136344224211442,6.588603930674675,0.3640991951128287
5.34,51.5,1.53,27.81,22.69,0.0,35.891951744088814,34.39268401667793,49.71004841952031,15.608048255911186,1.7899515804796877,10.201338729353717,1.1699029937775736
5.81,53.0,1.86,28.4,21.59,0.0,35.67475437897225,36.57638547642739,51.09324881547667,17.325245621027747,1.9067511845233298,9.31464818334825,1.0251350454426504
6.28,55.0,1.48,28.98,20.86,0.0,35.70686208559918,38.65227996384669,52.621086518653186,19.293137914400823,2.378913481346814,13.035903996216772,1.6073739738829824
6.75,57.6,0.99,29.57,20.11,0.0,35.760271251767655,40.625689792217806,54.122487665419726,21.839728748232346,3.4775123345802754,22.06033206892156,3.512638721798258
7.22,59.7,1.19,30.3,19.38,0.0,35.96768549684563,42.5016745179892,55.678242939527934,23.73231450315437,4.021757060472069,19.94312143122216,3.379627781909302
7.69,60.5,1.26,31.18,18.7,0.0,36.35770069737634,44.2850439127958,57.29788403037456,24.142299302623663,3.2021159696254387,19.160555002082273,2.54136188065511
8.16,61.8,1.33,32.06,18.06,0.0,36.796836820574676,45.98037029506423,58.891439551697374,25.00316317942532,2.908560448302623,18.799370811597985,2.186887555114754
8.64,62.9,1.35,32.64,17.47,0.0,37.021216889778216,47.62541153957604,60.32205504054038,25.878783110221782,2.5779449594596215,19.169468970534652,1.9095888588589789
9.11,63.0,2.09,33.23,16.94,0.0,37.29874662773536,49.15582759552447,61.70487733235457,25.701253372264638,1.2951226676454297,12.297250417351503,0.6196759175336984
9.58,64.5,2.38,33.38,16.44,0.0,37.20884303495609,50.61068867088679,62.81671598978594,27.29115696504391,1.6832840102140594,11.466872674388199,0.7072621891655712
10.05,65.6,1.08,33.38,15.98,0.0,37.007901858927376,51.993724833097374,63.81952853178913,28.59209814107262,1.7804714682108624,26.474164945437607,1.6485846927878356
10.52,67.5,3.22,32.79,15.57,0.0,36.29888428037424,53.308482000207555,64.49343573703027,31.20111571962576,3.0065642629697322,9.689787490567007,0.9337156096179292
10.99,66.8,2.37,32.06,15.18,0.0,35.472186287287116,54.558331032140785,65.07601313089683,31.32781371271288,1.7239868691031717,13.21848679861303,0.7274206198747559
11.46,66.8,0.95,31.18,14.81,0.0,34.518524012477705,55.74647637312265,65.56827074141212,32.28147598752229,1.231729258587876,33.98050103949715,1.2965571143030274
11.94,66.6,0.96,30.3,14.47,0.0,33.57783346197309,56.89938009174133,66.0682250013155,33.0221665380269,0.5317749986844973,34.39809014377802,0.5539322902963514
12.41,66.8,0.99,29.42,14.16,0.0,32.650298620380184,57.97195038006887,66.53411929881666,34.14970137961981,0.2658807011833346,34.49464785820183,0.26856636483165114
12.9,66.3,0.74,28.69,13.86,0.0,31.86244968611171,59.03382244901581,67.0835888495981,34.43755031388829,-0.7835888495981038,46.53723015390309,-1.0589038508082484
13.37,66.1,1.31,27.81,13.59,0.0,30.952935240458213,60.0010176334693,67.51448968222965,35.14706475954178,-1.4144896822296573,26.829820427131125,-1.0797631162058452
