r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.11,9.1,8.5,0.65,27.23,0.0,27.237756882680337,1.0827197912193764,27.25926782117044,-18.137756882680335,-18.159267821170438,-2.133853750903569,-2.1363844495494635
0.14,17.6,7.4,0.65,29.91,0.0,29.917062021528785,1.3769749649793919,29.948733863957923,-12.317062021528784,-12.348733863957921,-1.664467840747133,-1.668747819453773
0.17,19.3,7.4,0.65,32.32,0.0,32.32653553970793,1.670789086850352,32.36968390597502,-13.026535539707933,-13.069683905975022,-1.7603426405010718,-1.7661735008074353
0.21,24.8,6.4,0.65,35.62,0.0,35.62593016329538,2.061856311096762,35.685545413340805,-10.825930163295379,-10.885545413340804,-1.6915515880149028,-1.7008664708345005
0.24,30.0,7.2,0.74,37.98,0.0,37.98720837334589,2.3546438810548467,38.06011492109015,-7.9872083733458865,-8.060114921090147,-1.1093344962980398,-1.1194604057069648
0.28,35.0,7.3,0.9,40.67,0.0,40.67995698129486,2.7443447625110435,40.77242117136928,-5.679956981294858,-5.772421171369281,-0.7780762988075147,-0.79074262621497
0.32,38.3,7.6,1.05,43.2,0.0,43.212758532637096,3.1332670210867537,43.32620295185617,-4.912758532637099,-5.02620295185617,-0.6464155963996183,-0.6613424936652856
0.35,42.7,8.8,1.21,45.04,0.0,45.056250398807045,3.4244486797145615,45.18619865357119,-2.356250398807042,-2.4861986535711864,-0.26775572713716383,-0.282522574269453
0.39,47.0,5.3,1.36,47.33,0.0,47.3495353725884,3.8120120897573067,47.502736091434315,-0.34953537258839873,-0.5027360914343149,-0.06595007029969788,-0.09485586630836129
0.42,49.8,5.6,1.52,48.89,0.0,48.91362284681028,4.102176393988735,49.08533743560697,0.88637715318972,0.7146625643930307,0.1582816344981643,0.12761831507018406
0.46,52.2,6.2,1.67,51.0,0.0,51.02733483144108,4.488385703155082,51.224354619851354,1.1726651685589218,0.9756453801486487,0.18913954331595512,0.15736215808849172
0.49,53.4,6.3,1.83,52.6,0.0,52.63182402311362,4.777536207506413,52.84821427649221,0.7681759768863756,0.5517857235077912,0.12193269474386915,0.08758503547742717
0.53,54.6,5.9,1.99,54.8,0.0,54.83612039522854,5.162396146865442,55.0785841682334,-0.23612039522853934,-0.47858416823339667,-0.040020405970938866,-0.08111596071752486
0.56,55.5,6.9,2.12,56.23,0.0,56.269950239892694,5.450536393433853,56.5333144877969,-0.7699502398926938,-1.0333144877969005,-0.1115869912887962,-0.149755722869116
0.6,55.9,7.5,2.23,57.57,0.0,57.61317384071112,5.834051677524537,57.90780568261957,-1.7131738407111214,-2.007805682619569,-0.22842317876148285,-0.2677074243492759
0.63,58.3,7.4,2.35,58.53,0.0,58.57715766405878,6.121185196031781,58.89611454250712,-0.27715766405878384,-0.5961145425071237,-0.03745373838632214,-0.08055601925771942
0.66,59.3,6.3,2.47,59.59,0.0,59.64116866728887,6.4078883371251285,59.98441491705211,-0.3411686672888763,-0.6844149170521163,-0.05415375671252005,-0.10863728842097085
0.7,59.5,6.7,2.59,61.08,0.0,61.13488774832256,6.789490830756379,61.51074447396101,-1.6348877483225621,-2.0107444739610116,-0.2440130967645615,-0.3001111155165689
0.87,59.1,5.1,3.18,66.09,0.0,66.16646053704248,8.402813822443102,66.69788437525317,-7.066460537042481,-7.597884375253166,-1.38558049745931,-1.4897812500496406
1.05,62.6,5.5,3.96,69.65,0.0,69.76248347070222,10.096157023584828,70.48926504543002,-7.16248347070222,-7.889265045430015,-1.3022697219458583,-1.4344118264418209
1.22,65.6,4.8,5.5,72.34,0.0,72.54878083055566,11.68149246821564,73.4832148608441,-6.948780830555663,-7.883214860844106,-1.4476626730324298,-1.6423364293425222
1.4,70.7,4.6,7.05,75.45,0.0,75.77865794536085,13.345459950565836,76.94482634519463,-5.078657945360845,-6.244826345194625,-1.1040560750784447,-1.3575709446075273
1.57,73.9,4.0,8.58,78.94,0.0,79.40491168687237,14.90329336951144,80.79138662789322,-5.5049116868723615,-6.891386627893212,-1.3762279217180904,-1.722846656973303
1.75,78.5,4.2,10.09,82.71,0.0,83.32317924803397,16.53839473611678,84.94863565971859,-4.823179248033966,-6.44863565971859,-1.1483760114366586,-1.5353894427901404
1.92,82.4,4.6,11.55,87.55,0.0,88.30857829225879,18.0692032280374,90.13823331581398,-5.908578292258781,-7.738233315813972,-1.2844735417953872,-1.6822246338726026
2.1,87.1,4.9,13.06,92.38,0.0,93.2985959165517,19.675939241471184,95.35077653083935,-6.19859591655171,-8.25077653083936,-1.2650195748064714,-1.6838319450692572
2.27,89.6,5.4,14.78,95.96,0.0,97.09155473057375,21.180191628432073,99.37489882972008,-7.491554730573753,-9.774898829720087,-1.3873249501062506,-1.810166449948164
2.45,94.9,5.7,16.4,96.45,0.0,97.83436257266666,22.75905436415637,100.44668762856556,-2.9343625726666573,-5.54668762856555,-0.5148004513450276,-0.9731030927307982
2.62,98.1,5.0,18.13,95.98,0.0,97.67731210470527,24.237211335208006,100.63945405906938,0.42268789529472883,-2.539454059069385,0.08453757905894577,-0.507890811813877
2.79,99.3,5.7,20.29,96.23,0.0,98.34580316414117,25.702857219451744,101.64907215141476,0.9541968358588235,-2.3490721514147594,0.16740295365944272,-0.41211792130083497
2.97,98.6,7.2,22.34,96.64,0.0,99.18853361150168,27.24119858454358,102.86130516536593,-0.5885336115016884,-4.26130516536594,-0.0817407793752345,-0.5918479396341583
3.16,101.0,8.7,24.5,96.45,0.0,99.51307703010696,28.850053039421695,103.61070437159206,1.486922969893044,-2.610704371592064,0.17091068619460276,-0.3000809622519614
3.33,103.0,9.4,26.22,95.51,0.0,99.04366966141754,30.276655936944188,103.56796992663368,3.956330338582461,-0.5679699266336797,0.4208862062321767,-0.06042233262060422
3.51,107.0,9.1,27.95,94.38,0.0,98.4316356665884,31.77401779795823,103.43294981303089,8.568364333411594,3.5670501869691122,0.9415784981770983,0.3919835370295728
3.68,114.0,7.4,29.68,93.3,0.0,97.90706001101248,33.17587232461499,103.37519482206142,16.092939988987524,10.624805177938583,2.174721620133449,1.4357844835052138
3.85,112.0,8.1,29.78,92.28,0.0,96.966214734824,34.56586158660869,102.94292392983886,15.033785265175993,9.057076070161145,1.8560228722439498,1.1181575395260672
4.03,114.0,7.6,30.0,91.15,0.0,95.96000468945383,36.02479378963655,102.49930862003819,18.039995310546175,11.500691379961808,2.3736835934929177,1.5132488657844485
4.2,116.0,7.2,30.11,89.82,0.0,94.73248914707139,37.390669845485085,101.84452214770349,21.26751085292861,14.155477852296514,2.95382095179564,1.966038590596738
4.38,114.0,7.8,30.65,88.18,0.0,93.35488685655402,38.8242928364741,101.10618484668629,20.645113143445982,12.89381515331371,2.6468093773648698,1.653053224783809
4.73,114.0,11.4,31.83,85.52,0.0,91.25140711243854,41.57522683359133,100.2762124646946,22.748592887561458,13.723787535305405,1.9954906041720577,1.2038410118688951
5.25,109.0,9.9,33.35,82.4,0.0,88.89309590738755,45.574455673644145,99.8950124378037,20.106904092612453,9.1049875621963,2.0310004133951973,0.9196957133531616
5.78,107.0,12.6,34.64,77.56,0.0,84.94400037671878,49.54499065351306,98.33712065571524,22.055999623281224,8.662879344284761,1.750476160577875,0.6875301066892667
6.3,105.0,12.5,34.75,74.17,0.0,81.90696795755535,53.33967621928818,97.74391264512842,23.093032042444648,7.256087354871582,1.8474425633955718,0.5804869883897266
6.82,101.0,5.2,33.99,71.94,0.0,79.56559369476231,57.0369715200547,97.8973943482641,21.434406305237687,3.1026056517358995,4.122001212545709,0.5966549330261345
7.35,94.5,4.6,32.7,69.09,0.0,76.43767461141135,60.70773928797376,97.6122313516938,18.062325388588647,-3.1122313516937936,3.926592475780141,-0.6765720329769117
7.87,90.8,6.1,30.97,66.92,0.0,73.73891306494828,64.21593391032539,97.7809463442407,17.06108693505172,-6.9809463442407065,2.7968994975494623,-1.1444174334820831
