r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
1.07,22.1,7.17,1.98,18.3,0.0,18.40680309016207,24.188299797439097,30.3954642519372,3.69319690983793,-8.295464251937197,0.5150902245241186,-1.1569685149145323
1.78,42.7,10.66,4.03,24.51,0.0,24.83910223820499,37.224529146468846,44.75093932172049,17.860897761795012,-2.0509393217204845,1.6755063566411832,-0.1923958087917903
2.49,60.6,7.69,6.25,27.45,0.0,28.152530969701463,48.28033769927444,55.88878249126546,32.447469030298535,4.711217508734542,4.219436804980304,0.6126420687561173
2.97,76.8,11.1,7.78,28.28,0.0,29.33064608903118,54.7866692069403,62.14391299870569,47.46935391096882,14.65608700129431,4.276518370357551,1.3203681983148028
3.04,81.6,17.5,8.01,28.2,0.0,29.315526602808962,55.67639412780322,62.922658582377785,52.284473397191036,18.67734141762221,2.987684194125202,1.0672766524355548
3.19,87.0,8.93,8.49,28.16,0.0,29.411999252005973,57.53496504668764,64.61685463502204,57.58800074799403,22.383145364977963,6.448824271891829,2.506511239079279
6.95,90.0,24.8,17.83,29.57,0.0,34.52960758537519,88.07717687223204,94.60382067222469,55.47039241462481,-4.6038206722246855,2.236709371557452,-0.18563793033164053
8.58,97.8,9.4,22.83,29.09,0.0,36.978872346246575,94.98216107477265,101.92667914944573,60.82112765375342,-4.126679149445735,6.470332729122704,-0.4390084201538016
9.26,93.7,25.3,24.91,28.73,0.0,38.02526791490101,97.17463647313598,104.34956144462768,55.674732085098995,-10.649561444627679,2.200582295853715,-0.4209312823963509
9.89,103.0,23.8,26.69,28.7,0.0,39.19242401281146,98.91919106120206,106.40043449254611,63.80757598718854,-3.400434492546111,2.6809905876969977,-0.14287539884647527
10.08,97.4,11.0,27.31,28.73,0.0,39.63898333711398,99.39718434525244,107.00957553305263,57.76101666288603,-9.60957553305262,5.251001514807821,-0.8735977757320564
11.84,106.5,9.48,30.86,27.77,0.0,41.515208056807325,102.95259279884272,111.00787748625915,64.98479194319268,-4.507877486259147,6.854935858986569,-0.4755145027699522
14.56,112.0,11.0,30.44,25.73,0.0,39.8575776986008,106.25132031149079,113.48114190443721,72.1424223013992,-1.4811419044372087,6.558402027399927,-0.13464926403974625
15.43,111.5,9.4,30.7,25.11,0.0,39.661090504422596,106.93669444190455,114.05463041087485,71.83890949557741,-2.55463041087485,7.6424371803805755,-0.27176919264626065
17.93,111.0,24.3,33.36,23.48,0.0,40.794607486774524,108.2852008218745,115.71466941159055,70.20539251322548,-4.714669411590549,2.889110803013394,-0.1940193173494053
19.02,112.5,7.75,34.35,22.95,0.0,41.311318061761234,108.66846903060782,116.25601559255405,71.18868193823877,-3.75601559255405,9.185636379127583,-0.4846471732327806
20.1,106.0,10.7,35.34,22.07,0.0,41.6653393121909,108.96367211195906,116.65797160984124,64.3346606878091,-10.65797160984124,6.012585111010197,-0.9960721130692749
