r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.26,16.0,5.09,-0.43,8.55,0.0,8.56080603681686,4.165836480493183,9.520587880073784,7.43919396318314,6.4794121199262165,1.4615312304878467,1.2729689823037753
0.44,18.9,4.44,1.29,13.84,0.0,13.899989208628904,6.906104797220307,15.521081903984314,5.0000107913710945,3.378918096015685,1.1261285566151114,0.7610175891927218
0.61,25.8,3.36,1.97,18.2,0.0,18.306307656105858,9.391112280168,20.574593309679834,7.493692343894143,5.225406690320167,2.2302655785399237,1.5551805625952877
0.79,35.8,3.79,2.55,21.35,0.0,21.501744115303765,11.917594824842753,24.583613778472824,14.298255884696232,11.216386221527173,3.772626882505602,2.959468660033555
1.01,44.1,7.91,3.22,24.45,0.0,24.66112122349671,14.86557057932803,28.79507056162535,19.43887877650329,15.30492943837465,2.45750679854656,1.9348836205277686
5.26,59.65,0.98,17.11,26.68,0.0,31.69502326864582,50.154579779186484,59.330062976764,27.95497673135418,0.31993702323600104,28.52548646056549,0.3264663502408174
7.91,69.15,1.23,28.49,24.35,0.0,37.47802822988424,59.795691395341294,70.57001707132352,31.671971770115768,-1.4200170713235138,25.74957054480957,-1.154485423840255
10.52,76.95,0.54,35.7,21.4,0.0,41.62271014722612,64.95080312126741,77.14309318466327,35.32728985277388,-0.19309318466326886,65.42090713476644,-0.357579971598646
13.14,81.25,0.73,35.45,18.93,0.0,40.18765233252622,67.7716631256842,78.79115256690451,41.06234766747378,2.4588474330954853,56.249791325306546,3.3682841549253224
15.82,84.45,1.31,35.37,17.02,0.0,39.25197192498741,69.33275103825763,79.67275360205026,45.198028075012594,4.777246397949739,34.5023115076432,3.6467529755341515
