r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.32,44.0,8.0,0.01,197.82,0.0,197.82000025275502,1.6586396459256103,197.82695363745313,-153.82000025275502,-153.82695363745313,-19.227500031594378,-19.22836920468164
0.64,64.0,8.0,0.03,204.19,0.0,204.19000220382975,3.311571645636491,204.21685412023217,-140.19000220382975,-140.21685412023217,-17.52375027547872,-17.52710676502902
0.96,128.0,8.0,0.08,209.11,0.0,209.11001530295005,4.9588156400659305,209.16880348788192,-81.11001530295005,-81.16880348788192,-10.138751912868756,-10.14610043598524
1.28,148.0,8.0,0.07,219.11,0.0,219.11001118159803,6.6003912025518785,219.20940254475113,-71.11001118159803,-71.20940254475113,-8.888751397699753,-8.901175318093891
1.6,157.0,8.0,1.76,225.96,0.0,225.96685420654066,8.236317839084993,226.11690810628565,-68.96685420654066,-69.11690810628565,-8.620856775817582,-8.639613513285706
1.92,189.0,8.0,5.17,232.02,0.0,232.0775932743185,9.866614988528571,232.2872346714986,-43.0775932743185,-43.287234671498595,-5.384699159289813,-5.410904333937324
2.24,195.0,6.0,8.23,251.26,0.0,251.39475034296163,11.491302022854248,251.65724810181896,-56.39475034296163,-56.657248101818965,-9.399125057160271,-9.442874683636495
2.56,201.0,6.0,11.05,278.7,0.0,278.9189712084855,13.11039824737141,279.226923920679,-77.91897120848552,-78.22692392067898,-12.986495201414252,-13.037820653446497
2.88,214.0,4.0,13.64,291.79,0.0,292.1086333883338,14.723922900959893,292.47948236687205,-78.10863338833383,-78.47948236687205,-19.527158347083457,-19.619870591718012
3.2,215.0,4.0,16.01,300.53,0.0,300.95614464569417,16.331895156289796,301.39895786050096,-85.95614464569417,-86.39895786050096,-21.48903616142354,-21.59973946512524
3.52,215.0,4.0,18.18,298.29,0.0,298.84349833985016,17.934334120058374,299.38115645499454,-83.84349833985016,-84.38115645499454,-20.96087458496254,-21.095289113748635
3.84,216.0,3.0,20.14,289.57,0.0,290.2695376714546,19.531258833214505,290.9258918893436,-74.2695376714546,-74.92589188934357,-24.756512557151535,-24.97529729644786
4.8,214.0,2.0,24.78,274.65,0.0,275.7656086244258,24.289136896989103,276.83322248458666,-61.765608624425795,-62.833222484586656,-30.882804312212897,-31.416611242293328
5.76,210.0,2.0,25.77,255.87,0.0,257.16444116557017,28.998065914795646,258.7941993685307,-47.16444116557017,-48.79419936853071,-23.582220582785084,-24.397099684265356
6.72,205.0,2.0,24.89,236.77,0.0,238.07466265858702,33.65854947438367,240.44218214098694,-33.074662658587016,-35.442182140986944,-16.537331329293508,-17.721091070493472
7.68,203.0,1.0,25.19,221.37,0.0,222.79859290399477,38.27108598259104,226.06169295634072,-19.798592903994773,-23.06169295634072,-19.798592903994773,-23.06169295634072
8.64,201.0,1.0,25.4,209.59,0.0,211.12349016630054,42.83616871864643,215.4253129288486,-10.123490166300542,-14.425312928848598,-10.123490166300542,-14.425312928848598
9.6,201.0,1.0,27.64,199.24,0.0,201.14807282198853,47.35428588692215,206.64698302143285,-0.148072821988535,-5.646983021432845,-0.148072821988535,-5.646983021432845
10.56,199.0,1.0,32.7,189.8,0.0,192.5962876070045,51.82592066914455,199.44737665159818,6.403712392995487,-0.4473766515981765,6.403712392995487,-0.4473766515981765
11.52,197.0,1.0,37.22,181.59,0.0,185.36519765047592,56.251551276066714,193.71239898613607,11.63480234952408,3.2876010138639344,11.63480234952408,3.2876010138639344
12.48,196.0,2.0,37.86,174.1,0.0,178.16899169047346,60.63165099860976,188.20304647591976,17.83100830952654,7.796953524080237,8.91550415476327,3.8984767620401186
13.44,193.0,3.0,36.33,167.37,0.0,171.26758537446602,64.96668825847809,183.1754797544537,21.732414625533977,9.824520245546296,7.244138208511326,3.2748400818487653
14.4,190.0,3.0,35.33,161.19,0.0,165.01643857507045,69.25712665825401,178.96081859713718,24.983561424929547,11.039181402862823,8.327853808309849,3.679727134287608
15.36,188.0,5.0,35.01,155.25,0.0,159.14855513010477,73.50342503097706,175.3026414270032,28.851444869895232,12.69735857299679,5.770288973979047,2.539471714599358
