r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.28,11.9,7.89,0.95,6.22,0.0,6.2921300050142,14.011329253478074,15.359304914265177,5.6078699949858,-3.459304914265177,0.7107566533568822,-0.43844168748608076
0.87,34.8,7.89,2.93,17.64,0.0,17.881680569789854,37.83086445588078,41.844101202908206,16.918319430210143,-7.044101202908209,2.1442736920418435,-0.892788492130318
1.46,58.5,8.68,4.98,27.33,0.0,27.78001619869938,55.565260812825784,62.12268111726467,30.71998380130062,-3.622681117264669,3.5391686407028367,-0.4173595757217361
2.05,81.5,14.2,7.2,35.16,0.0,35.88963081448456,68.76907908521169,77.57094712731113,45.61036918551544,3.929052872688871,3.2119978299658762,0.27669386427386417
2.35,91.8,17.5,8.24,37.71,0.0,38.599762952640006,74.12916442845987,83.5767594422136,53.20023704735999,8.223240557786397,3.040013545563428,0.46989946044493697
4.76,114.0,8.68,16.62,45.06,0.0,48.02736719829643,97.32395056201568,108.52916360590675,65.97263280170357,5.470836394093254,7.600533732915158,0.630280690563739
7.86,116.0,8.68,34.33,41.16,0.0,53.59752326367329,105.14321611868374,118.01605990618495,62.40247673632671,-2.0160599061849496,7.189225430452386,-0.2322649661503398
8.7,117.0,16.6,39.57,40.09,0.0,56.32932628746771,105.86574435074354,119.91892605813725,60.67067371253229,-2.918926058137245,3.65485986220074,-0.17583891916489428
10.18,118.0,51.9,39.57,38.11,0.0,54.93775568768714,106.58955236710112,119.91450985522559,63.06224431231286,-1.9145098552255888,1.2150721447459125,-0.03688843651687069
10.47,118.0,40.3,39.57,37.78,0.0,54.70935294810203,106.67869807411027,119.88935700381072,63.29064705189797,-1.8893570038107157,1.5704875198982127,-0.046882307786866396
