r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.22,10.7,4.9,0.47,5.59,0.0,5.6097237008608545,5.4369373081977095,7.812124377739525,5.090276299139145,2.8878756222604745,1.038831897783499,0.5893623718898927
0.76,24.7,4.9,1.87,17.63,0.0,17.728897314836022,16.500853746161084,24.21966090497962,6.971102685163977,0.48033909502037986,1.4226740173804033,0.09802838673885303
1.31,38.9,4.9,3.27,26.64,0.0,26.83994225031045,25.08272154326902,36.7358873585105,12.060057749689548,2.1641126414894956,2.461236275446846,0.4416556411203052
1.94,42.7,7.89,4.87,32.27,0.0,32.63540715235525,32.40876082619309,45.99345147180616,10.064592847644754,-3.293451471806158,1.275613795645723,-0.41742097234552067
3.92,55.0,4.9,8.5,38.26,0.0,39.19282587413161,44.84289472002605,59.55638342672715,15.807174125868393,-4.556383426727152,3.225953903238447,-0.9298741687198268
4.35,57.2,4.9,9.17,38.43,0.0,39.508907856330325,46.26522241915448,60.83933436103517,17.691092143669678,-3.639334361035168,3.6104269680958523,-0.7427212981704424
5.0,59.8,4.9,10.3,39.09,0.0,40.42422664690074,47.91057349682559,62.68605229869502,19.375773353099255,-2.88605229869502,3.9542394598161743,-0.5889902650398
5.05,62.5,3.43,10.4,39.06,0.0,40.42083126309997,48.01635636409712,62.76475187941055,22.07916873690003,-0.26475187941054656,6.437075433498551,-0.07718713685438675
5.83,61.8,3.98,12.1,38.38,0.0,40.24219675912338,49.36582060023396,63.69001996808043,21.557803240876616,-1.8900199680804306,5.41653347760719,-0.4748793889649323
6.09,64.4,4.9,12.72,38.13,0.0,40.195712457922674,49.710710495810844,63.928475955542055,24.20428754207733,0.4715240444579507,4.939650518791292,0.0962293968281532
6.74,67.2,4.9,14.18,39.23,0.0,41.714089945724574,50.400032878857424,65.42345614678202,25.48591005427543,1.7765438532179871,5.201206133525598,0.36255997004448715
7.29,69.9,4.9,15.33,36.96,0.0,40.0131290953357,50.83159301267473,64.69081347615133,29.886870904664306,5.209186523848672,6.099361409115164,1.0630992905813614
