r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.1,13.9,3.84,2.8,7.62,0.0,8.118152499183543,9.593396106800833,12.567324650138604,5.781847500816458,1.3326753498613968,1.5056894533376193,0.34705087235973875
0.3,29.9,3.92,7.72,17.26,0.0,18.90782906628892,25.94113070017802,32.100595975833826,10.99217093371108,-2.200595975833828,2.804125238191602,-0.561376524447405
0.51,46.7,4.1,11.07,20.43,0.0,23.236389564646224,39.707767099522165,46.00691869740784,23.46361043535378,0.6930813025921623,5.722831813500922,0.16904422014442982
0.71,60.4,9.4,11.87,21.37,0.0,24.445322660991817,50.21885004704453,55.852544257603384,35.954677339008185,4.547455742396615,3.8249656743625726,0.4837718874890015
