r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.47,15.3,4.4,0.25,12.99,0.0,12.992405473968244,9.66477350207815,16.192913476162094,2.3075945260317567,-0.8929134761620929,0.5244533013708538,-0.2029348809459302
1.41,41.0,4.36,0.88,32.88,0.0,32.891774047624736,26.101287910469026,41.98983246674362,8.108225952375264,-0.9898324667436214,1.8596848514622164,-0.2270257951246838
2.35,60.7,4.4,1.88,41.13,0.0,41.172943785937875,39.316263131818296,56.92960430786758,19.527056214062128,3.770395692132425,4.437967321377756,0.8569081118482783
3.29,74.9,4.4,3.41,42.43,0.0,42.566806316659466,49.94111738995244,65.62048617738984,32.33319368334054,9.27951382261017,7.348453109850122,2.108980414229584
4.22,83.0,6.28,5.43,44.37,0.0,44.701026833843535,58.402093082468475,73.54581073326551,38.298973166156465,9.454189266734488,6.09856260607587,1.5054441507538994
5.17,86.8,4.4,7.8,46.69,0.0,47.33704785894448,65.35160573710306,80.69466198217674,39.46295214105552,6.105338017823257,8.9688527593308,1.3875768222325584
6.11,89.4,4.4,10.44,48.85,0.0,49.95313904050475,70.8735607815109,86.70857926324545,39.446860959495254,2.6914207367545515,8.965195672612557,0.6116865310805798
7.05,92.5,4.4,13.15,49.34,0.0,51.06229626642343,75.31321856248188,90.9914226190588,41.43770373357657,1.5085773809412046,9.41765993944922,0.34285849566845555
7.99,94.7,4.4,16.07,50.15,0.0,52.661821085108706,78.88270818230362,94.84592268608318,42.0381789148913,-0.14592268608318193,9.554131571566202,-0.0331642468370868
8.92,96.3,4.4,18.98,49.17,0.0,52.706065115885856,81.72522857592489,97.24681118569991,43.59393488411414,-0.9468111856999144,9.907712473662304,-0.21518436038634417
9.87,97.8,4.4,21.99,49.76,0.0,54.40236851461524,84.0599630278866,100.12839299743935,43.39763148538476,-2.3283929974393516,9.863098064860171,-0.5291802266907617
10.79,98.8,4.62,25.0,50.33,0.0,56.197054193258204,85.87969598962009,102.63250500338364,42.60294580674179,-3.8325050033836447,9.221416841286102,-0.8295465375289274
11.8,99.5,4.4,27.82,50.68,0.0,57.813621232370494,87.47721935985199,104.8555134789376,41.686378767629506,-5.3555134789375956,9.474176992643068,-1.217162154303999
12.6,99.7,5.14,30.02,50.19,0.0,58.48278806623364,88.50199773819156,106.07940471010791,41.217211933766364,-6.379404710107906,8.018912827581005,-1.2411293210326666
