r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.37,183.0,47.6,-2.62,11.2,123.59,124.12410120520511,0.0,124.12410120520511,58.87589879479489,58.87589879479489,1.2368886301427497,1.2368886301427497
0.74,196.0,40.7,-3.79,21.14,191.42,192.62107906457175,0.0,192.62107906457175,3.378920935428255,3.378920935428255,0.08302017040364262,0.08302017040364262
1.11,205.0,14.1,-4.87,30.05,218.87,220.97691350003058,0.0,220.97691350003058,-15.976913500030577,-15.976913500030577,-1.133114432626282,-1.133114432626282
1.48,211.0,7.89,-5.72,38.06,240.05,243.1157841440987,0.0,243.1157841440987,-32.11578414409871,-32.11578414409871,-4.070441589873094,-4.070441589873094
1.84,214.0,1.48,-6.31,45.23,258.74,262.7393320384293,0.0,262.7393320384293,-48.739332038429325,-48.739332038429325,-32.931981107046845,-32.931981107046845
2.21,214.0,1.5,-6.65,51.92,273.65,278.61125497725317,0.0,278.61125497725317,-64.61125497725317,-64.61125497725317,-43.07416998483544,-43.07416998483544
2.6,213.0,2.64,-6.69,58.41,280.2,286.3014568597233,0.0,286.3014568597233,-73.30145685972332,-73.30145685972332,-27.7657033559558,-27.7657033559558
2.96,211.0,4.5,-6.41,63.99,275.3,282.7116874131666,0.0,282.7116874131666,-71.7116874131666,-71.7116874131666,-15.935930536259244,-15.935930536259244
3.17,210.0,8.68,-6.08,66.97,274.94,283.0440794293355,0.0,283.0440794293355,-73.04407942933551,-73.04407942933551,-8.415216524116994,-8.415216524116994
3.33,209.0,3.0,-5.72,69.15,273.2,281.8735193309226,0.0,281.8735193309226,-72.87351933092259,-72.87351933092259,-24.29117311030753,-24.29117311030753
3.7,207.0,1.6,-4.34,74.09,268.56,278.62633992499707,0.0,278.62633992499707,-71.62633992499707,-71.62633992499707,-44.76646245312317,-44.76646245312317
4.07,206.0,1.73,0.84,78.64,262.81,274.32471871852886,0.0,274.32471871852886,-68.32471871852886,-68.32471871852886,-39.49405706273345,-39.49405706273345
4.44,205.0,3.45,5.14,83.02,255.92,269.0980980980728,0.0,269.0980980980728,-64.0980980980728,-64.0980980980728,-18.579158869006605,-18.579158869006605
4.81,205.0,2.77,7.67,87.31,248.41,263.41866505621806,0.0,263.41866505621806,-58.41866505621806,-58.41866505621806,-21.08977077841807,-21.08977077841807
5.18,206.0,7.48,9.9,90.63,241.01,257.67736998036906,0.0,257.67736998036906,-51.677369980369065,-51.677369980369065,-6.908739302188377,-6.908739302188377
5.55,207.0,5.02,12.08,91.17,233.88,251.31205641592288,0.0,251.31205641592288,-44.31205641592288,-44.31205641592288,-8.827102871697786,-8.827102871697786
5.92,208.0,7.7,14.21,91.98,227.13,245.4593273843958,0.0,245.4593273843958,-37.459327384395806,-37.459327384395806,-4.864847712259196,-4.864847712259196
6.28,210.0,1.95,16.44,93.75,220.9,240.53304575463224,0.0,240.53304575463224,-30.53304575463224,-30.53304575463224,-15.657972181862688,-15.657972181862688
6.34,210.0,4.78,16.75,94.14,219.93,239.81681967701934,0.0,239.81681967701934,-29.81681967701934,-29.81681967701934,-6.237828384313669,-6.237828384313669
6.65,212.0,1.96,18.67,96.53,214.9,236.3231258256373,0.0,236.3231258256373,-24.323125825637305,-24.323125825637305,-12.409758074304747,-12.409758074304747
