r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.45,18.9,9.78,0.0,65.19,0.0,65.19,6.158457544884522,65.48024663463131,-46.29,-46.580246634631315,-4.733128834355829,-4.76280640435903
1.34,58.3,10.5,0.0,120.17,0.0,120.17,17.937968269980317,121.50143869788053,-61.870000000000005,-63.20143869788053,-5.892380952380953,-6.019184637893384
2.23,74.1,5.69,0.0,137.48,0.0,137.48,29.204782859575403,140.54774897476995,-63.379999999999995,-66.44774897476995,-11.138840070298768,-11.67798751753426
3.12,119.0,4.27,0.0,146.18,0.0,146.18,39.981216105302025,151.54896911974976,-27.180000000000007,-32.548969119749756,-6.365339578454335,-7.622709395725939
4.01,141.0,3.76,0.0,157.86,0.0,157.86,50.28861156087728,165.67656458509998,-16.860000000000014,-24.67656458509998,-4.484042553191493,-6.562916113058506
4.9,195.0,4.54,0.0,175.79,0.0,175.79,60.14738381465083,185.79513416595958,19.210000000000008,9.204865834040419,4.231277533039649,2.027503487674101
5.79,227.0,4.2,0.0,199.19,0.0,199.19,69.57705892226531,210.9919980195277,27.810000000000002,16.0080019804723,6.621428571428572,3.8114290429695954
6.69,246.0,4.24,0.0,217.87,0.0,217.87,78.69539015163677,231.6469324880395,28.129999999999995,14.35306751196049,6.63443396226415,3.385157432066153
7.58,268.0,5.56,0.0,228.65,0.0,228.65,87.31777441397418,244.75542124457567,39.349999999999994,23.244578755424328,7.077338129496402,4.180679632270563
8.47,283.0,2.96,0.0,241.76,0.0,241.76,95.56487457553114,259.96257971607565,41.24000000000001,23.037420283924348,13.932432432432435,7.7829122580825505
10.23,291.0,9.81,0.0,260.94,0.0,260.94,110.83196264822656,283.5020415172665,30.060000000000002,7.497958482733509,3.064220183486239,0.764317888148166
12.06,310.0,4.74,0.04,275.04,0.0,275.0400029086679,125.34398939509943,302.25505599986053,34.95999709133213,7.744944000139469,7.375526812517326,1.6339544304091707
13.44,310.0,20.4,0.4,277.98,0.0,277.98028779033956,135.44206444423912,309.22094563744776,32.01971220966044,0.7790543625522446,1.5695937357676688,0.038188939340796306
15.18,310.0,16.1,3.11,282.25,0.0,282.2671334038024,147.22041819004681,318.35292700405984,27.732866596197596,-8.352927004059836,1.7225382979004715,-0.5188153418670706
16.83,314.0,13.5,15.18,283.33,0.0,283.7363587910439,157.48163895669367,324.5100736625697,30.263641208956074,-10.51007366256971,2.241751200663413,-0.7785239750051637
18.56,317.0,12.7,22.91,276.47,0.0,277.4176075882712,167.36888946445558,323.99517613780176,39.58239241172879,-6.995176137801764,3.116723811947149,-0.5508012706930523
20.3,319.0,10.4,33.06,272.19,0.0,274.1903712751416,176.48700742236673,326.07978086490203,44.809628724858385,-7.079780864902034,4.308618146620998,-0.680748160086734
21.94,318.0,10.8,33.62,273.0,0.0,275.0623645648383,184.38445284531144,331.14487894434495,42.937635435161724,-13.144878944344953,3.9757069847371964,-1.2171184207726806
23.68,317.0,9.3,39.67,271.34,0.0,274.2245512349323,192.08478464289152,334.80691299808313,42.77544876506772,-17.806912998083135,4.599510619899755,-1.9147218277508746
25.41,317.0,7.23,44.98,261.62,0.0,265.4585180400132,199.10466447304375,331.8296132278181,51.54148195998681,-14.829613227818072,7.128835679112975,-2.051122161523938
27.06,312.0,8.39,46.29,252.97,0.0,257.17034238029856,205.2572463786565,329.0396969834316,54.829657619701436,-17.03969698343161,6.535120097699813,-2.030953156547272
28.8,312.0,8.37,43.21,243.84,0.0,247.63895028851982,211.21839639678873,325.48158269928416,64.36104971148018,-13.48158269928416,7.689492199698947,-1.6107028314556944
30.53,311.0,11.5,45.08,233.85,0.0,238.15547211853016,216.65277998918774,321.957226937125,72.84452788146984,-10.957226937124972,6.3343067723017255,-0.9528023423586932
32.18,310.0,14.5,52.43,224.75,0.0,230.78446091537447,221.41575185875442,319.8224547638541,79.21553908462553,-9.822454763854125,5.463140626525899,-0.67741067336925
33.91,313.0,15.9,59.7,216.21,0.0,224.30081163473304,226.00513718695032,318.4166706296833,88.69918836526696,-5.416670629683324,5.578565305991633,-0.3406711087851147
35.65,320.0,8.83,61.56,208.83,0.0,217.71449767987434,230.23751268344927,316.87365738833745,102.28550232012566,3.126342611662551,11.583862097409474,0.3540591859187487
37.3,321.0,7.88,63.33,202.65,0.0,212.31512287164097,233.9247291038577,315.90899051200364,108.68487712835903,5.091009487996359,13.792497097507491,0.6460671939081675
39.03,320.0,8.0,62.96,196.77,0.0,206.59717931278735,237.47756489737367,314.76656164463583,113.40282068721265,5.2334383553641715,14.175352585901582,0.6541797944205214
40.76,315.0,9.82,62.4,191.39,0.0,201.30546962266078,240.7359969026018,313.8115872696378,113.69453037733922,1.188412730362188,11.57785441724432,0.12101962630979511
42.41,312.0,9.07,62.21,186.89,0.0,196.97196805637088,243.59185345301248,313.26497932050097,115.02803194362912,-1.26497932050097,12.682252694997697,-0.13946850281157333
