r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.87,20.9,4.7,4.05,19.26,0.0,19.68121185293223,6.646906678695512,20.773335514435015,1.2187881470677695,0.12666448556498366,0.25931662703569563,0.026949890545741203
1.74,36.4,3.9,8.89,32.89,0.0,34.07028323921009,13.01087151688326,36.47008332357967,2.329716760789907,-0.07008332357967362,0.597363271997412,-0.01797008296914708
2.61,43.4,3.9,12.07,42.35,0.0,44.03643264389158,19.103938626054475,48.00174862469133,-0.636432643891581,-4.601748624691332,-0.16318785740809771,-1.1799355447926494
3.5,51.2,4.7,13.47,46.88,0.0,48.7767905873275,25.068786206888262,54.84176640013222,2.423209412672506,-3.6417664001322194,0.5155764707813842,-0.7748439149217488
4.37,59.7,3.9,14.33,50.13,0.0,52.13794971035973,30.648578684716934,60.47893166544268,7.5620502896402755,-0.778931665442677,1.9389872537539168,-0.19972606806222487
5.24,64.5,4.4,18.1,50.81,0.0,53.93761303580276,35.990853648062036,64.84294600275516,10.562386964197238,-0.34294600275515563,2.4005424918630083,-0.07794227335344446
6.11,67.9,3.9,21.23,49.78,0.0,54.11803119109194,41.10572161087372,67.95911748360665,13.781968808908069,-0.059117483606641485,3.533838156130274,-0.015158329129908074
6.55,72.8,7.3,22.41,49.26,0.0,54.11797945230401,43.609058067324284,69.50183915206317,18.682020547695984,3.2981608479368276,2.5591808969446554,0.4518028558817572
6.98,70.3,6.1,23.49,48.73,0.0,54.096145888593576,46.00286270834663,71.01166367128,16.20385411140642,-0.7116636712800073,2.656369526460069,-0.11666617561967334
7.85,73.7,6.1,25.32,47.5,0.0,53.82706010920529,50.691545017043914,73.93906366877383,19.87293989079471,-0.23906366877382368,3.2578589984909363,-0.03919076537275798
8.72,77.6,6.1,26.4,46.22,0.0,53.22826692651189,55.18064209518108,76.66910500349192,24.3717330734881,0.9308949965080728,3.9953660776210005,0.15260573713247097
9.16,79.1,7.3,26.4,45.5,0.0,52.60427739262274,57.377711590220194,77.84222367925064,26.495722607377253,1.2577763207493575,3.629551042106473,0.17229812613004897
