r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.25,4.25,2.0,1.87,2.88,0.0,3.433846240005513,3.191601097116257,4.688029176862458,0.8161537599944868,-0.43802917686245824,0.4080768799972434,-0.21901458843122912
0.41,6.84,2.0,3.32,3.93,0.0,5.14463798532025,5.139159537518284,7.271743996598419,1.6953620146797501,-0.4317439965984189,0.8476810073398751,-0.21587199829920944
0.57,9.56,2.0,4.8,4.8,0.0,6.788225099390856,7.0157260718054335,9.762193007445125,2.7717749006091443,-0.2021930074451248,1.3858874503045722,-0.1010965037225624
0.74,12.3,2.0,6.44,6.36,0.0,9.051143574156804,8.934684810206384,12.718167818429379,3.248856425843197,-0.418167818429378,1.6244282129215986,-0.209083909214689
0.9,15.1,2.0,8.03,7.43,0.0,10.940100547984008,10.672897820293436,15.283865606659344,4.159899452015992,-0.18386560665934404,2.079949726007996,-0.09193280332967202
1.07,17.5,2.0,9.79,8.56,0.0,13.004526135157713,12.450377586645468,18.00359969700626,4.495473864842287,-0.5035996970062584,2.2477369324211436,-0.2517998485031292
1.24,19.7,2.0,11.57,9.52,0.0,14.983167221919402,14.159094924685165,20.61492830659969,4.716832778080597,-0.9149283065996912,2.3584163890402987,-0.4574641532998456
1.4,21.8,2.0,13.11,10.08,0.0,16.537185371156724,15.706869062870602,22.80754778046429,5.262814628843277,-1.0075477804642894,2.6314073144216383,-0.5037738902321447
1.57,24.4,2.0,14.44,10.55,0.0,17.883402920026153,17.289607885755018,24.874618405980865,6.516597079973845,-0.47461840598086624,3.2582985399869226,-0.23730920299043312
1.72,27.3,2.0,15.54,10.95,0.0,19.01036822368257,18.63521670236838,26.620770115536278,8.289631776317432,0.679229884463723,4.144815888158716,0.3396149422318615
1.89,30.3,2.0,16.53,11.36,0.0,20.057180759019946,20.1046713695362,28.39873783950703,10.242819240980054,1.9012621604929691,5.121409620490027,0.9506310802464846
2.06,32.6,2.0,17.3,11.57,0.0,20.81237372334064,21.517279667410772,29.93573490471829,11.78762627665936,2.66426509528171,5.89381313832968,1.332132547640855
2.46,33.3,2.0,18.07,12.23,0.0,21.81966544198146,24.629248252144613,32.90437158594232,11.480334558018537,0.39562841405767557,5.740167279009269,0.19781420702883779
2.79,34.6,2.0,18.07,12.94,0.0,22.22540213359479,26.987828758221745,34.96157034635459,12.37459786640521,-0.36157034635458984,6.187298933202605,-0.18078517317729492
3.13,34.2,2.0,17.41,12.45,0.0,21.403518402356188,29.23614442295922,36.23344781717756,12.796481597643815,-2.03344781717756,6.398240798821908,-1.01672390858878
