r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.39,17.4,30.4,-1.11,12.25,0.0,12.30018699044856,19.000982923492025,22.63475098292083,5.099813009551438,-5.234750982920833,0.1677570068931394,-0.17219575601713266
1.18,46.3,37.1,-2.76,28.99,0.0,29.12108686158537,47.79839871222411,55.97074789077548,17.17891313841463,-9.67074789077548,0.4630434808198013,-0.26066705905055204
1.95,69.1,13.1,-2.63,34.78,0.0,34.879296151155344,66.79612008035143,75.35440901359871,34.22070384884465,-6.254409013598718,2.6122674693774544,-0.4774358025647876
2.74,85.2,6.2,-0.03,37.08,0.0,37.08001213592034,79.99702858796218,88.1728523010526,48.11998786407966,-2.9728523010525976,7.7612883651741384,-0.4794923066213867
3.53,93.2,6.2,3.84,41.2,0.0,41.37856449902534,88.89021714949008,98.04925448407805,51.821435500974665,-4.849254484078045,8.3582960485443,-0.7821378200125879
4.3,100.0,12.4,7.34,44.37,0.0,44.97301968958722,94.75707407879246,104.88791917076895,55.02698031041278,-4.887919170768953,4.437659702452644,-0.394187029900722
5.09,108.0,6.2,9.92,45.35,0.0,46.422288827674144,98.83376517506771,109.19314098733686,61.577711172325856,-1.1931409873368608,9.931888898762235,-0.19244209473175175
5.87,112.0,6.2,12.15,44.94,0.0,46.55347570267981,101.55173035438874,111.71383100570169,65.4465242973202,0.28616899429830767,10.555891015696805,0.04615628940295285
6.4,113.0,24.9,13.65,45.12,0.0,47.139547091587545,102.8782536233202,113.16391637171364,65.86045290841246,-0.16391637171363982,2.644998108771585,-0.006582986815808828
7.44,113.0,15.5,17.06,45.76,0.0,48.83667883875806,104.65090694854963,115.48520911854467,64.16332116124194,-2.485209118544674,4.139569107176899,-0.1603360721641725
8.21,112.0,13.1,19.87,46.01,0.0,50.11723256525644,105.48144547958566,116.78215762890666,61.88276743474356,-4.78215762890666,4.723875376697982,-0.3650502006798977
9.0,111.0,26.4,22.99,44.52,0.0,50.10559350012731,106.05856012127353,117.29871557266853,60.89440649987269,-6.298715572668527,2.3066063068133595,-0.23858771108592908
9.72,111.0,19.4,26.1,43.69,0.0,50.89229902450861,106.4187606026756,117.9617679937427,60.10770097549139,-6.961767993742697,3.0983351018294534,-0.3588540202960153
11.79,113.0,12.5,34.23,40.77,0.0,53.23425400998872,106.95472183720621,119.47049143313237,59.76574599001128,-6.470491433132366,4.781259679200903,-0.5176393146505893
17.63,118.0,14.6,36.03,33.12,0.0,48.939710869599544,107.23407455990126,117.87383953498106,69.06028913040046,0.12616046501894118,4.730156789753456,0.00864112774102337
