r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.44,15.7,9.1,-2.08,12.26,0.0,12.435191996909417,12.969119737268617,17.967528120462493,3.2648080030905824,-2.2675281204624937,0.3587701102297343,-0.24917891433653777
1.32,44.5,9.1,-5.39,28.49,0.0,28.995382390994603,35.252669846718526,45.64518519320233,15.504617609005397,-1.1451851932023303,1.703804132857736,-0.12584452672553081
2.2,69.4,9.1,-6.26,35.84,0.0,36.38259473979282,53.41988917586676,64.6326369534919,33.017405260207184,4.767363046508109,3.62828629233046,0.5238860490668252
3.08,90.0,11.4,-3.53,40.15,0.0,40.30488059776384,68.2311672950302,79.24629701407126,49.69511940223616,10.75370298592874,4.359221000196154,0.9433072794674333
3.96,105.0,9.88,1.83,41.23,0.0,41.270592435776834,80.30643074336857,90.29055664209548,63.729407564223166,14.709443357904519,6.450344895164288,1.4888100564680686
4.84,113.0,16.2,8.4,42.44,0.0,43.26330546779799,90.15109007483565,99.99466306599132,69.73669453220201,13.005336934008682,4.304734230382841,0.8027985761733755
5.53,117.0,24.8,13.64,43.19,0.0,45.29266717692832,96.58027241202781,106.67321462851628,71.70733282307168,10.326785371483723,2.891424710607729,0.4164026359469243
7.48,124.0,9.1,27.27,47.2,0.0,54.511401559673736,110.05541077106069,122.81565999491637,69.48859844032626,1.1843400050836266,7.636109718717171,0.13014725330589302
8.37,127.0,9.1,32.13,48.6,0.0,58.26059474464709,114.449183836247,128.42473508161527,68.7394052553529,-1.4247350816152675,7.5537807972915285,-0.15656429468299643
9.24,130.0,9.1,36.26,48.96,0.0,60.92511140736634,117.95054299882881,132.75616668809988,69.07488859263367,-2.7561666880998814,7.590647098091613,-0.30287546023075623
10.13,133.0,9.1,39.77,48.92,0.0,63.04616800409046,120.87096611549212,136.3253818982087,69.95383199590954,-3.32538189820869,7.687234285264784,-0.36542658222073515
13.23,142.0,23.8,47.41,49.96,0.0,68.87459400969271,127.40068223763791,144.82625291919828,73.12540599030729,-2.826252919198282,3.0724960500129113,-0.11875012265539
