r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.16,160.0,36.0,-1.22,8.07,119.49,119.76841570297238,3.4722402176391416,119.81873748345453,40.231584297027624,40.18126251654547,1.1175440082507673,1.116146181015152
0.32,177.0,30.9,-1.2,15.74,184.15,184.82535026343112,6.8851475015722885,184.9535491849735,-7.825350263431119,-7.953549184973497,-0.25324758134081293,-0.2573964137531876
0.49,180.0,25.3,-1.08,23.42,201.67,203.028204198333,10.447483949381652,203.29683131045743,-23.028204198332986,-23.296831310457435,-0.9102056995388532,-0.9208233719548393
0.65,180.0,32.0,-0.96,30.3,207.64,209.84132386162642,13.741199688958968,210.29075531009877,-29.84132386162642,-30.290755310098774,-0.9325413706758257,-0.9465861034405867
1.3,182.0,4.72,-0.33,55.43,203.18,210.60557020173994,26.55316429478872,212.27288271012398,-28.605570201739937,-30.27288271012398,-6.06050216138558,-6.413746336890674
1.46,183.0,10.8,0.44,61.06,200.04,209.1519036489986,29.57166944859945,211.23210559471593,-26.151903648998598,-28.232105594715932,-2.4214725600924627,-2.614083851362586
1.62,184.0,7.43,0.74,66.51,196.81,207.74576722523136,32.538595001070256,210.27853900159116,-23.74576722523136,-26.278539001591156,-3.195930985899241,-3.536815478006885
3.72,206.0,8.42,4.94,126.3,147.67,194.3772684755087,67.08966230870911,205.62963134892942,11.622731524491286,0.3703686510705779,1.380371915022718,0.043986775661588824
3.89,207.0,4.54,5.38,130.52,144.55,194.830996763862,69.55952544290669,206.87591662598714,12.169003236137996,0.12408337401285507,2.6803971885766513,0.027331139650408606
4.05,209.0,5.36,5.86,134.47,141.56,195.33497920239478,71.8431466558079,208.1278256778942,13.665020797605223,0.872174322105792,2.5494441786576907,0.16271908994511045
4.22,210.0,2.43,6.37,138.94,138.76,196.46688804986962,74.22675289029432,210.0210678590051,13.533111950130376,-0.02106785900508612,5.569181872481636,-0.00866990082513832
4.26,210.0,4.6,6.53,140.05,138.12,196.80898810775895,74.78128620183793,210.53745169446978,13.19101189224105,-0.5374516944697803,2.8676112809219676,-0.11683732488473485
4.38,211.0,2.8,6.92,143.43,136.21,197.92224584416982,76.43062147107103,212.16704574097776,13.077754155830178,-1.1670457409777555,4.670626484225064,-0.4168020503491984
4.54,213.0,2.18,7.46,148.24,133.79,199.82620774062644,78.59683079436469,214.72767663000033,13.173792259373556,-1.7276766300003317,6.0430239721897046,-0.7925122155964823
4.71,214.0,7.61,7.98,153.86,131.35,202.45839696095592,80.85788443103391,218.00779796755538,11.541603039044077,-4.007797967555376,1.5166364046050034,-0.5266488787852005
4.86,215.0,4.7,8.49,158.53,129.31,204.75574985821524,82.81883472716098,220.8707234686499,10.244250141784761,-5.8707234686499135,2.1796276897414386,-1.2490900997127474
5.02,215.0,2.34,9.0,162.82,127.24,206.8365780030215,84.87588356331548,223.57389295410474,8.163421996978514,-8.573892954104736,3.488641879050647,-3.664056817993477
5.18,216.0,2.95,9.51,166.08,125.27,208.2440380899295,86.89778196788279,225.6475213932954,7.755961910070511,-9.647521393295392,2.6291396305323764,-3.270346235015387
5.35,217.0,4.48,10.02,168.84,123.26,209.28538792758565,89.00820624288859,227.4265472159673,7.714612072414354,-10.426547215967304,1.7220116233067753,-2.327354289278416
5.51,217.0,3.99,10.53,170.67,121.46,209.74189233436414,90.9594923590687,228.61603323087266,7.258107665635862,-11.61603323087266,1.8190746029162561,-2.9112865240282355
5.68,218.0,5.14,11.06,171.8,119.61,209.6285183366042,92.99621268970739,229.3303540193258,8.371481663395798,-11.330354019325796,1.6286929306217506,-2.204349030997237
5.84,218.0,2.51,11.59,172.47,117.97,209.27768610150486,94.87935256389515,229.78085525766483,8.722313898495145,-11.780855257664825,3.4750254575677872,-4.693567831738974
6.0,219.0,3.95,12.13,172.94,116.4,208.8165235320232,96.73031372742051,230.13277492309783,10.183476467976789,-11.132774923097827,2.578095308348554,-2.8184240311640067
6.15,219.0,7.84,12.55,173.44,114.95,208.45248523344594,98.43685412729666,230.52603508167724,10.547514766554059,-11.526035081677236,1.3453462712441402,-1.4701575359282189
6.48,219.0,7.74,13.72,174.41,111.99,207.72300450359367,102.09557676736681,231.45702278276477,11.276995496406329,-12.457022782764767,1.456976162326399,-1.6094344680574635
6.64,219.0,6.69,14.25,174.58,110.63,207.17199569439882,103.82322856131145,231.73152264828866,11.828004305601183,-12.73152264828866,1.768012601734108,-1.9030676604317875
6.81,220.0,6.26,14.68,174.53,109.24,206.42093135144992,105.62652306733705,231.87618091407037,13.579068648550077,-11.876180914070375,2.1691802952955395,-1.8971535006502196
7.1,220.0,2.52,15.64,174.07,106.99,204.9190928147009,108.62753171768628,231.93053970332784,15.080907185299111,-11.930539703327838,5.984486978293298,-4.734341152114221
7.13,220.0,11.4,15.74,173.95,106.76,204.70478182006397,108.93266372148409,231.8843956057801,15.295218179936029,-11.8843956057801,1.3416858052575464,-1.0424908426122894
8.52,220.0,2.93,20.1,162.17,97.67,190.37475620470272,122.04170249225261,226.13430732024608,29.62524379529728,-6.13430732024608,10.111004708292587,-2.0936202458177746
10.66,225.0,1.79,25.95,149.89,87.32,175.40010547317237,138.7508187333034,223.6447779385023,49.599894526827626,1.3552220614976989,27.709438283143925,0.7571072969260887
11.99,228.0,5.71,28.72,144.35,82.33,168.64160162901678,147.3534852934335,223.9487428589902,59.358398370983224,4.051257141009813,10.395516352186204,0.7095021262714208
12.1,228.0,9.96,29.04,143.9,81.96,168.13082168359256,148.01132726029175,223.99849597118543,59.86917831640744,4.001504028814566,6.01096167835416,0.40175743261190416
12.33,228.0,8.24,29.36,143.03,81.19,167.0670721596569,149.36188200012754,224.09903702296452,60.9329278403431,3.9009629770354763,7.394772796158143,0.47341783701886847
12.78,229.0,1.74,30.21,141.37,79.75,165.1005254382917,151.9094282480635,224.3538675633954,63.8994745617083,4.646132436604603,36.72383595500477,2.670191055519887
14.93,228.0,1.64,33.5,133.3,73.78,155.99560378420927,162.51313880392237,225.26683884651763,72.00439621579073,2.7331611534823708,43.90511964377484,1.6665616789526652
17.08,226.0,1.34,35.21,125.19,68.98,147.20910501731882,170.92465937803883,225.57872192097062,78.79089498268118,0.42127807902937775,58.79917536020983,0.3143866261413267
19.23,226.0,1.39,35.84,117.76,65.01,139.20568702463274,177.5971989570913,225.652361781136,86.79431297536726,0.3476382188640059,62.44195178083976,0.25009943803165896
21.27,227.0,1.11,35.52,111.0,61.81,131.92098582105882,182.6481816162384,225.30757809651766,95.07901417894118,1.692421903482341,85.65676953057763,1.5247044175516584
23.42,227.0,1.37,34.46,106.04,58.91,126.10456494512798,186.89702357869433,225.46143511158405,100.89543505487202,1.538564888415948,73.64630295976059,1.1230400645371883
25.57,224.0,2.79,32.87,101.01,56.38,120.25872691825738,190.2674684239302,225.08636329296203,103.74127308174262,-1.0863632929620337,37.18325200062459,-0.38937752435915185
27.72,218.0,9.41,31.59,96.03,54.15,114.68178364500615,192.94111422086894,224.4508522077615,103.31821635499385,-6.4508522077615,10.97961916631178,-0.6855315842467056
29.87,215.0,8.18,30.53,91.96,52.16,110.04266490775294,195.06201581568135,223.96110848555182,104.95733509224706,-8.961108485551819,12.830970060176902,-1.0954900349085352
32.02,219.0,5.06,29.67,88.37,50.38,105.96088995473755,196.74444644281533,223.4638391464933,113.03911004526245,-4.463839146493314,22.339745068233686,-0.8821816495046075
34.05,211.0,7.05,29.04,85.42,48.86,102.602132531444,198.01242856572296,223.01596235806875,108.397867468556,-12.015962358068748,15.37558403809305,-1.7043918238395388
