r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.12,4.2,3.15,-0.46,3.95,0.0,3.9766946073340863,2.2736387845410455,4.580778680810642,0.22330539266591387,-0.3807786808106419,0.07089060084632187,-0.12088212089226728
0.36,9.41,1.83,-0.53,11.2,0.0,11.2125331660602,6.529692359458417,12.975275808597273,-1.8025331660602006,-3.5652758085972724,-0.9849908011257926,-1.9482381467744658
0.59,15.3,1.37,1.73,15.88,0.0,15.973956929953205,10.269469415101934,18.990242285650652,-0.6739569299532047,-3.690242285650651,-0.4919393649293464,-2.693607507774198
0.83,18.4,1.64,4.19,19.68,0.0,20.121095894607727,13.847749379412592,24.425778654426182,-1.7210958946077284,-6.025778654426183,-1.0494487162242248,-3.6742552770891366
1.07,23.4,2.08,6.57,22.21,0.0,23.16136869876217,17.122713297745122,28.803407969835405,0.2386313012378274,-5.403407969835406,0.11472658713357085,-2.597792293190099
1.31,28.1,2.46,9.69,23.33,0.0,25.26232372526328,20.120072021308886,32.29554610379977,2.8376762747367223,-4.195546103799771,1.1535269409498872,-1.7055065462600694
1.54,33.1,2.01,12.94,22.77,0.0,26.190007636501367,22.7538390039377,34.693712534364444,6.909992363498635,-1.5937125343644425,3.4378071460192214,-0.7928918081415137
1.79,37.5,1.62,15.67,22.48,0.0,27.402541852901166,25.37410501347476,37.346278331780866,10.097458147098834,0.15372166821913424,6.232998856233848,0.09488991865378657
2.02,40.5,1.68,17.89,22.28,0.0,28.573597953355474,27.58028913544228,39.713006040774545,11.926402046644526,0.7869939592254553,7.099048837288408,0.46844878525324724
2.26,42.3,1.69,19.31,22.0,0.0,29.2724460884293,29.691202252389633,41.69464703283033,13.027553911570696,0.6053529671696651,7.708611781994494,0.3581970219938847
2.49,45.2,1.91,20.12,21.29,0.0,29.29297697401205,31.5460530671776,43.049180760116506,15.907023025987954,2.1508192398834964,8.328284306799976,1.1260833716667522
2.74,47.4,1.95,21.03,20.52,0.0,29.382499893644177,33.391395717004556,44.47827118863311,18.017500106355822,2.92172881136689,9.239743644285037,1.4983224673676359
2.97,48.1,1.74,22.14,19.83,0.0,29.722188681185642,34.94511798749914,45.87559014508953,18.37781131881436,2.224409854910469,10.561960528054229,1.27839646833935
3.21,48.8,1.08,23.15,19.12,0.0,30.02493796829562,36.43174491415621,47.20983941394153,18.775062031704376,1.5901605860584667,17.38431669602257,1.4723709130170988
3.44,50.7,1.55,23.96,18.46,0.0,30.246540298024172,37.73803797949245,48.36334056433255,20.45345970197583,2.3366594356674497,13.195780452887632,1.507522216559645
3.69,52.1,2.78,24.56,17.79,0.0,30.32618835264333,39.037634845946485,49.432930667374514,21.77381164735667,2.6670693326254877,7.832306347970026,0.9593774577789524
3.92,53.0,2.98,25.07,17.2,0.0,30.403040966324404,40.13185579958019,50.34789717474105,22.596959033675596,2.6521028252589502,7.582872158951543,0.8899673910264934
4.16,53.7,2.39,25.27,16.63,0.0,30.251112376241636,41.17882433718534,51.09623639557778,23.448887623758367,2.6037636044222197,9.811250051781743,1.0894408386703847
4.4,51.2,2.21,25.47,16.1,0.0,30.131891742803006,42.13704566656272,51.802138155736316,21.068108257196997,-0.6021381557363128,9.533080659365156,-0.2724607039530827
4.64,51.6,1.45,25.68,15.61,0.0,30.052196259175467,43.01404252281406,52.47230082771725,21.547803740824534,-0.8723008277172468,14.86055430401692,-0.6015867777360323
4.87,51.5,1.84,26.18,15.18,0.0,30.262597376960226,43.784656111940215,53.22519056650585,21.237402623039774,-1.7251905665058516,11.542066642956398,-0.9376035687531802
5.11,50.4,2.53,26.59,14.76,0.0,30.41193351301426,44.52199182077195,53.91746892880715,19.988066486985737,-3.517468928807155,7.9004215363579995,-1.3903039244297055
5.35,48.5,4.6,26.69,14.37,0.0,30.312588144201744,45.19682662023048,54.42064072150543,18.187411855798256,-5.920640721505428,3.9537851860430995,-1.2870958090229194
5.59,50.0,5.91,26.59,14.01,0.0,30.05508609204106,45.81445845482834,54.79299958488485,19.94491390795894,-4.7929995848848534,3.374773926896606,-0.8109982377131731
5.82,49.0,7.42,26.28,13.7,0.0,29.636605743573266,46.35716904885766,55.021046175298835,19.363394256426734,-6.021046175298835,2.609621867442956,-0.8114617486925654
6.06,49.4,5.92,26.18,13.37,0.0,29.396416448267974,46.8764434377156,55.331277315541435,20.003583551732024,-5.931277315541436,3.378983708062842,-1.0019049519495669
