r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.78,19.8,10.7,2.9,21.08,0.0,21.27854318321628,21.260166591603102,30.079412951431028,-1.4785431832162779,-10.279412951431027,-0.13818160590806336,-0.9606927991991615
2.35,55.4,10.7,8.06,40.8,0.0,41.58850321903879,50.23017975626919,65.21253375193388,13.811496780961207,-9.812533751933877,1.2907940916786176,-0.9170592291526989
3.91,88.5,10.7,12.62,45.89,0.0,47.59366029210193,67.14654485124866,82.3031894002945,40.90633970789807,6.1968105997055005,3.8230224026072963,0.5791411775425702
5.48,105.0,10.7,16.73,51.07,0.0,53.7404670616101,77.1545041285769,94.02582255596911,51.2595329383899,10.974177444030886,4.790610554989711,1.0256240601898026
7.03,106.0,10.7,20.63,52.93,0.0,56.808289888008424,82.9699601520079,100.55444340070596,49.191710111991576,5.4455565992940365,4.597356085232858,0.5089305232985081
8.6,103.0,10.7,24.32,52.95,0.0,58.26804355733939,86.4390626924427,104.24431139946218,44.73195644266061,-1.2443113994621768,4.180556676884169,-0.11629078499646513
13.27,109.0,15.8,34.07,49.67,0.0,60.23183377583651,90.35616800905558,108.59148630201486,48.76816622416349,0.4085136979851427,3.086592798997689,0.025855297340831817
14.85,113.0,14.7,36.74,48.73,0.0,61.02819430394447,90.77500576109799,109.38254966367977,51.97180569605553,3.617450336320232,3.535496986126227,0.2460850568925328
25.8,105.0,10.4,46.59,38.25,0.0,60.28010119434108,91.35054279037945,109.44684677091867,44.71989880565892,-4.446846770918668,4.299990269774896,-0.42758142028064117
32.01,103.0,10.0,43.71,33.76,0.0,55.22953648185,91.36312247059738,106.75917687757514,47.77046351815,-3.7591768775751433,4.777046351815001,-0.37591768775751433
36.54,103.0,10.0,39.61,31.2,0.0,50.42213898675858,91.3644872044199,104.3544997694235,52.57786101324142,-1.354499769423498,5.257786101324141,-0.13544997694234978
