r_kpc,vobs,verr,vgas,vdisk,vbul,v_bary,v_qds_component,v_model,res_bary,res_qds,res_bary_norm,res_qds_norm
0.12,6.48,2.6,-0.66,2.2,0.0,2.296867431960321,3.736136939546444,4.385694840164266,4.18313256803968,2.0943051598357343,1.608897141553723,0.8055019845522055
0.19,8.6,2.65,0.47,2.24,0.0,2.2887769659798662,5.7200669000306075,6.160979251776926,6.311223034020133,2.439020748223074,2.381593597743447,0.9203851880087072
0.26,10.2,3.03,1.82,2.72,0.0,3.2727358585745967,7.571791269769127,8.248807370338573,6.927264141425402,1.951192629661426,2.2862257892493076,0.6439579635846291
0.33,11.7,3.55,3.08,2.9,0.0,4.2304136913545465,9.300119995974118,10.217075508163656,7.469586308645453,1.482924491836343,2.1041088193367474,0.41772520896798393
0.4,12.7,3.75,4.2,2.92,0.0,5.115310352266029,10.913275946525868,12.052634230118331,7.5846896477339705,0.6473657698816684,2.0225839060623922,0.1726308719684449
0.47,14.1,3.43,5.32,3.03,0.0,6.122360655825497,12.418934031903229,13.84605440148074,7.977639344174503,0.2539455985192589,2.325842374394899,0.0740366176440988
0.55,16.0,3.33,6.65,3.44,0.0,7.487062174177533,14.017223253813427,15.891464619324672,8.512937825822467,0.10853538067532753,2.5564377855322724,0.03259320741000827
0.62,18.1,2.66,7.97,3.69,0.0,8.782767217682592,15.316039769389018,17.65553947681877,9.31723278231741,0.4444605231812311,3.5027190910967705,0.16709042224858311
0.69,21.2,3.78,9.25,3.81,0.0,10.003929228058343,16.52830544489869,19.32002797306121,11.196070771941656,1.8799720269387876,2.96192348464065,0.49734709707375335
0.76,21.6,3.33,10.36,3.95,0.0,11.087474915416944,17.659787875554134,20.851863413363535,10.512525084583057,0.7481365866364662,3.1569144398147317,0.22466564163257244
0.83,23.3,3.09,11.58,4.15,0.0,12.301174740649772,18.715870314202494,22.396488600181193,10.998825259350228,0.9035113998188073,3.559490375194249,0.29239851126822247
0.9,24.5,3.26,12.39,4.32,0.0,13.121528112228392,19.70157728322312,23.671219813241844,11.378471887771608,0.8287801867581557,3.4903287999299413,0.2542270511528085
0.97,24.4,3.29,13.1,4.46,0.0,13.838410313327177,20.62159847969275,24.834490609989693,10.561589686672821,-0.4344906099896946,3.2102096312075443,-0.13206401519443603
1.04,25.3,2.78,13.71,4.57,0.0,14.451608906969495,21.48031108755268,25.8892403213775,10.848391093030505,-0.589240321377499,3.90229895432752,-0.21195695013579105
1.11,25.4,2.78,14.22,4.69,0.0,14.973459854021716,22.281800602932492,26.845542239054193,10.426540145978283,-1.4455422390541948,3.7505540093447065,-0.5199792226813651
1.19,25.9,2.73,14.63,4.81,0.0,15.400422072138154,23.132599377466036,27.79010892311043,10.499577927861845,-1.8901089231104322,3.8459992409750345,-0.6923475908829422
1.26,26.7,2.67,14.83,4.88,0.0,15.612280422795383,23.82398331764863,28.48377575251568,11.087719577204616,-1.7837757525156803,4.152703961499856,-0.668080806185648
1.33,27.1,3.16,15.03,4.95,0.0,15.824139787046876,24.469294652414458,29.140174686962304,11.275860212953125,-2.0401746869623025,3.5683101939725077,-0.6456249009374375
1.4,28.6,3.34,15.13,5.03,0.0,15.94420898006546,25.071603578866053,29.71200272643716,12.655791019934542,-1.112002726437158,3.789158988004354,-0.3329349480350772
1.48,28.9,3.21,15.24,5.09,0.0,16.067535591994186,25.710967771013717,30.318633935619626,12.832464408005812,-1.4186339356196278,3.9976524635532127,-0.4419420360185756
1.55,30.4,4.14,15.34,5.13,0.0,16.175057959710685,26.230533792510467,30.81677145711461,14.224942040289314,-0.41677145711460994,3.435976338234134,-0.10066943408565458
1.62,30.8,4.35,15.54,5.17,0.0,16.377438749694655,26.71547685141707,31.33587725592825,14.422561250305346,-0.5358772559282485,3.3155313219092752,-0.12319017377660887
1.69,30.5,4.56,15.54,5.21,0.0,16.390109822694903,27.168104160847754,31.72919134952344,14.109890177305097,-1.2291913495234397,3.0942741616897145,-0.26955950647443855
1.75,33.0,4.04,15.54,5.22,0.0,16.393291310777098,27.53198603682453,32.04294392111781,16.606708689222902,0.9570560788821894,4.110571457728441,0.23689506903024488
1.83,32.1,4.35,15.64,5.25,0.0,16.497639225052776,27.98488188622698,32.485777106082516,15.602360774947226,-0.38577710608251436,3.586749603436144,-0.08868439220287687
1.9,32.9,4.36,15.64,5.28,0.0,16.5072105456979,28.352918284755965,32.80816933725576,16.392789454302097,0.09183066274423624,3.7598140950234162,0.021062078611063354
1.97,34.2,4.9,15.64,5.3,0.0,16.51361862221603,28.696429387305475,33.108679520340424,17.686381377783974,1.0913204796595792,3.6094655873028514,0.22271846523664882
2.04,32.6,3.98,15.64,5.31,0.0,16.516830809813364,29.017049516310156,33.388543883074554,16.083169190186638,-0.7885438830745528,4.040997283966492,-0.19812660378757607
2.11,33.7,4.73,15.74,5.33,0.0,16.617957154837054,29.31630408584233,33.69869708540043,17.08204284516295,0.0013029145995702152,3.6114255486602427,0.00027545763204444294
2.19,33.8,4.67,15.64,5.35,0.0,16.52973381515867,29.633969402912484,33.932348026223494,17.270266184841326,-0.13234802622349662,3.6981298040345454,-0.02834004844186223
2.26,34.9,3.74,15.64,5.36,0.0,16.532973114355446,29.892113520122493,34.159590903579186,18.367026885644552,0.7404090964208123,4.910969755519933,0.19797034663658084
2.33,36.1,5.47,15.64,5.39,0.0,16.54272347589719,30.133055369010016,34.375321465723395,19.55727652410281,1.724678534276606,3.575370479726291,0.31529772107433385
2.4,37.2,5.39,15.24,5.42,0.0,16.175104327329702,30.357941278372472,34.39823540039679,21.0248956726703,2.80176459960321,3.900722759308034,0.5198079034514305
2.48,37.6,7.1,14.73,5.5,0.0,15.723323440036461,30.5966626245959,34.400271274560374,21.876676559963542,3.199728725439627,3.0812220506990906,0.4506660176675531
2.55,35.6,4.73,14.22,5.46,0.0,15.232202729743324,30.79065456475605,34.352356666262835,20.367797270256677,1.247643333737166,4.306088217813251,0.2637723749972867
2.62,38.3,7.78,13.81,5.25,0.0,14.774254634329273,30.971719224437777,34.315098596935556,23.525745365670723,3.984901403064441,3.023874725664617,0.5121981237872032
